time,r0_theta,r1_theta,r2_theta,r3_theta,r4_theta,r5_theta,r6_theta,r5_set
1762980715.370389,-0.018692195415496826,-0.09818116575479507,0.009111206978559494,1.0667941570281982,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.375366,-0.018692195415496826,-0.09818755835294724,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.380459,-0.018692195415496826,-0.09818436205387115,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.385529,-0.018688999116420746,-0.09818116575479507,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.3905668,-0.018695391714572906,-0.09818755835294724,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.395666,-0.018692195415496826,-0.09818755835294724,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.400739,-0.018688999116420746,-0.09818436205387115,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.405838,-0.018692195415496826,-0.09818436205387115,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.410909,-0.018692195415496826,-0.09818755835294724,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.415942,-0.018692195415496826,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.421077,-0.018692195415496826,-0.09818436205387115,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.4262242,-0.018692195415496826,-0.09818755835294724,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.431193,-0.018692195415496826,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.436269,-0.018692195415496826,-0.09818436205387115,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.441441,-0.018692195415496826,-0.09818755835294724,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.4464262,-0.018692195415496826,-0.09818436205387115,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.451494,-0.018695391714572906,-0.09818436205387115,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.456525,-0.018688999116420746,-0.09818755835294724,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.461625,-0.018692195415496826,-0.09818436205387115,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.466742,-0.018692195415496826,-0.09818436205387115,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.471818,-0.018688999116420746,-0.09818755835294724,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.476864,-0.018692195415496826,-0.09818116575479507,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.481945,-0.018692195415496826,-0.09818116575479507,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.48699,-0.018688999116420746,-0.09818755835294724,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.492157,-0.018692195415496826,-0.09818436205387115,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.49729,-0.018688999116420746,-0.09818116575479507,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.502377,-0.018692195415496826,-0.09818436205387115,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.50737,-0.018688999116420746,-0.09818436205387115,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.512369,-0.018688999116420746,-0.09818436205387115,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.517398,-0.018692195415496826,-0.09818436205387115,0.009111206978559494,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.522492,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.5277162,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.532754,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.537796,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.542986,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.547992,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.553209,-0.018692195415496826,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.558125,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.5631711,-0.018692195415496826,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.568196,-0.018692195415496826,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.573369,-0.018688999116420746,-0.09818755835294724,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.578402,-0.018692195415496826,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.583435,-0.018685804679989815,-0.09818116575479507,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.588501,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.59359,-0.018692195415496826,-0.09818755835294724,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.598698,-0.018688999116420746,-0.09818116575479507,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.603733,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.608806,-0.018688999116420746,-0.09819075465202332,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.6138391,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.6189492,-0.018688999116420746,-0.09818116575479507,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.624026,-0.018685804679989815,-0.09818755835294724,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.629107,-0.018688999116420746,-0.09818755835294724,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.634165,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.6392372,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.64429,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.649407,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.654482,-0.018685804679989815,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.659594,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.6646998,-0.018685804679989815,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.6697521,-0.018685804679989815,-0.09818436205387115,0.009108011610805988,1.0667941570281982,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.6748421,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667941570281982,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.679828,-0.018685804679989815,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.684982,-0.018685804679989815,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.690057,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.695096,-0.018685804679989815,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.7001522,-0.018685804679989815,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.705259,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.710331,-0.018685804679989815,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.715422,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.7205088,-0.018685804679989815,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.72559,-0.018685804679989815,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.7305868,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.7356899,-0.018685804679989815,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.7408261,-0.018685804679989815,-0.09818116575479507,0.009108011610805988,1.0667909383773804,1.044452428817749,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.745845,-0.018688999116420746,-0.09818436205387115,0.009108011610805988,1.0667909383773804,1.0444492101669312,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
1762980715.750926,-0.018688999116420746,-0.09818755835294724,0.009108011610805988,1.0667909383773804,1.0444492101669312,-0.0871863067150116,-0.36644822359085083,1.5707963267948966
