subject,rep_idx,t_rel_sec,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27
H,4,0.0020205829999895286,-0.021268004551529884,29.895099639892578,-0.054795075207948685,0.41462236642837524,0.20363914966583252,-13.564820289611816,-0.7990346550941467,-4.426366806030273,-0.6450868844985962,-4.610058784484863,-0.317253053188324,0.41952526569366455,0.791756808757782,0.1094331219792366,-0.11719293892383575,-30.763460159301758,0.03819931671023369,1.7792096138000488,-0.23100154101848602,12.94062614440918,-0.5112246870994568,6.509912014007568,-1.1646398305892944,-9.402022361755371,0.08717870712280273,3.1230781078338623,0.6240333318710327,0.42758163809776306
H,4,0.006670000000042364,-0.021268004551529884,29.86477279663086,-0.054795075207948685,0.4040359854698181,0.20363914966583252,-13.543895721435547,-0.7990314364433289,-4.457653999328613,-0.6450836658477783,-4.589095592498779,-0.317253053188324,0.47015100717544556,0.791756808757782,0.1094331219792366,-0.11719293892383575,-30.724836349487305,0.03819931671023369,1.819380283355713,-0.23100154101848602,12.94062614440918,-0.5112214684486389,6.519890785217285,-1.1646398305892944,-9.382440567016602,0.08717870712280273,3.1335222721099854,0.6240333318710327,0.42264652252197266
H,4,0.011000625000008313,-0.021268004551529884,29.90520668029785,-0.054795075207948685,0.42520880699157715,0.20363596081733704,-13.522968292236328,-0.799028217792511,-4.468082427978516,-0.6450900435447693,-4.589095592498779,-0.317253053188324,0.44990068674087524,0.791756808757782,0.10449804365634918,-0.11719293892383575,-30.7344913482666,0.03819931671023369,1.7691668272018433,-0.23099833726882935,12.930299758911133,-0.5112183094024658,6.479975700378418,-1.1646429300308228,-9.362857818603516,0.08717870712280273,3.0813024044036865,0.6240333318710327,0.42388030886650085
H,4,0.01640962499999432,-0.021268004551529884,29.90520668029785,-0.054795075207948685,0.4357951879501343,0.20363596081733704,-13.502043724060059,-0.799028217792511,-4.478511333465576,-0.645096480846405,-4.557651519775391,-0.317253053188324,0.43977561593055725,0.791756808757782,0.10696558654308319,-0.11719293892383575,-30.74414825439453,0.03819931671023369,1.7792096138000488,-0.23099833726882935,12.909646987915039,-0.5112183094024658,6.469995975494385,-1.1646429300308228,-9.392230987548828,0.08717870712280273,3.1021902561187744,0.6240333318710327,0.42388030886650085
H,4,0.022184292000019923,-0.021268004551529884,29.8748836517334,-0.054795075207948685,0.41462236642837524,0.20363596081733704,-13.512506484985352,-0.799028217792511,-4.478511333465576,-0.6450996398925781,-4.578614711761475,-0.317253053188324,0.4296504557132721,0.791756808757782,0.1094331219792366,-0.11719293892383575,-30.724836349487305,0.03819931671023369,1.7792096138000488,-0.23099514842033386,12.919973373413086,-0.5112183094024658,6.469995975494385,-1.1646429300308228,-9.353065490722656,0.08717870712280273,3.1335222721099854,0.6240333318710327,0.42511406540870667
H,4,0.026374167000028592,-0.021268004551529884,29.844558715820312,-0.054795075207948685,0.4040359854698181,0.20363596081733704,-13.491581916809082,-0.799028217792511,-4.478511333465576,-0.6450996398925781,-4.547170639038086,-0.317253053188324,0.4600259065628052,0.7917815446853638,0.10203050822019577,-0.11719293892383575,-30.773117065429688,0.03819931671023369,1.7792096138000488,-0.23099514842033386,12.930299758911133,-0.5112183094024658,6.469995975494385,-1.1646429300308228,-9.343274116516113,0.08717870712280273,3.1126341819763184,0.6240333318710327,0.42017900943756104
H,4,0.03213862500001596,-0.021268004551529884,29.81422996520996,-0.054795075207948685,0.3934495449066162,0.20363596081733704,-13.491581916809082,-0.79902184009552,-4.478511333465576,-0.645102858543396,-4.505244731903076,-0.317253053188324,0.44990068674087524,0.791756808757782,0.10819936543703079,-0.11719293892383575,-30.724836349487305,0.03819931671023369,1.7892522811889648,-0.23099514842033386,12.919973373413086,-0.5112183094024658,6.450038433074951,-1.1646461486816406,-9.333483695983887,0.08717870712280273,3.1021902561187744,0.6240333318710327,0.417711466550827
H,4,0.03681154200000947,-0.021268004551529884,29.8748836517334,-0.054795075207948685,0.3934495449066162,0.20363596081733704,-13.502043724060059,-0.79902184009552,-4.509798526763916,-0.645102858543396,-4.48428201675415,-0.3172454535961151,0.4296504557132721,0.791756808757782,0.11190066486597061,-0.11719613522291183,-30.763460159301758,0.038196124136447906,1.7691668272018433,-0.23099514842033386,12.919973373413086,-0.511215090751648,6.430080890655518,-1.1646461486816406,-9.343274116516113,0.08717870712280273,3.1021902561187744,0.6240333318710327,0.4189452528953552
H,4,0.04144137500003353,-0.021264810115098953,29.824337005615234,-0.054795075207948685,0.42520880699157715,0.20363596081733704,-13.470656394958496,-0.79902184009552,-4.5410847663879395,-0.645109236240387,-4.515725612640381,-0.3172454535961151,0.44990068674087524,0.791756808757782,0.10696558654308319,-0.11719613522291183,-30.724836349487305,0.038196124136447906,1.7992948293685913,-0.23099514842033386,12.878670692443848,-0.511215090751648,6.430080890655518,-1.1646461486816406,-9.323691368103027,0.08717870712280273,3.1126341819763184,0.6240333318710327,0.4152439534664154
H,4,0.046885042000042176,-0.021264810115098953,29.824337005615234,-0.054795075207948685,0.4040359854698181,0.20363596081733704,-13.460193634033203,-0.79902184009552,-4.488940238952637,-0.6451156139373779,-4.4528374671936035,-0.3172454535961151,0.4094001054763794,0.791756808757782,0.11313443630933762,-0.11719613522291183,-30.705522537231445,0.038196124136447906,1.7892522811889648,-0.23099194467067719,12.899322509765625,-0.511215090751648,6.450038433074951,-1.1646461486816406,-9.343274116516113,0.08717870712280273,3.0813024044036865,0.6240333318710327,0.4152439534664154
