subject,rep_idx,t_rel_sec,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27
H,10,0.0010805829999753769,-0.026617763563990593,31.492204666137695,-0.07467930018901825,0.7533875703811646,0.19543235003948212,-14.558772087097168,-0.9641644954681396,-6.032418251037598,-0.6636672019958496,-3.4990291595458984,-0.29192718863487244,0.6321535110473633,0.9325366616249084,0.03910830244421959,-0.11993173509836197,-30.522048950195312,0.03869466483592987,1.7289961576461792,-0.22920869290828705,12.765088081359863,-0.5151107907295227,6.519890785217285,-1.1649625301361084,-9.127862930297852,0.08726224303245544,2.9559755325317383,0.6240333318710327,0.40167245268821716
H,10,0.008987124999976004,-0.026617763563990593,31.492204666137695,-0.07467930018901825,0.7322147488594055,0.19543235003948212,-14.590160369873047,-0.9641644954681396,-6.042847633361816,-0.6636672019958496,-3.530473470687866,-0.29192718863487244,0.6119031310081482,0.9325366616249084,0.036640770733356476,-0.11993173509836197,-30.531705856323242,0.03869466483592987,1.7490816116333008,-0.22920550405979156,12.74443531036377,-0.5151107907295227,6.519890785217285,-1.1649625301361084,-9.108281135559082,0.08726224303245544,2.9350876808166504,0.6240333318710327,0.40290623903274536
H,10,0.014788332999955855,-0.026614567264914513,31.512422561645508,-0.07467930018901825,0.7216283082962036,0.19543235003948212,-14.569235801696777,-0.9641644954681396,-6.063704967498779,-0.6636672019958496,-3.5095105171203613,-0.2919347584247589,0.6220284104347229,0.9325366616249084,0.03910830244421959,-0.11993173509836197,-30.512392044067383,0.03869466483592987,1.7289961576461792,-0.22920550405979156,12.765088081359863,-0.5151107907295227,6.519890785217285,-1.1649625301361084,-9.118072509765625,0.08726224303245544,2.976863384246826,0.6240333318710327,0.40167245268821716
H,10,0.019453249999969557,-0.026614567264914513,31.492204666137695,-0.07467930018901825,0.7216283082962036,0.19543235003948212,-14.60062313079834,-0.9641644954681396,-6.063704967498779,-0.6636672019958496,-3.530473470687866,-0.2919347584247589,0.6422786712646484,0.9325366616249084,0.036640770733356476,-0.11993493139743805,-30.512392044067383,0.03869466483592987,1.7490816116333008,-0.22920550405979156,12.723784446716309,-0.5151107907295227,6.499933242797852,-1.1649657487869263,-9.147446632385254,0.08726224303245544,2.976863384246826,0.6240333318710327,0.40290623903274536
H,10,0.023804749999953856,-0.026614567264914513,31.512422561645508,-0.07467930018901825,0.7004554271697998,0.1954355537891388,-14.569235801696777,-0.9641644954681396,-6.063704967498779,-0.6636672019958496,-3.530473470687866,-0.2919347584247589,0.6220284104347229,0.9325366616249084,0.036640770733356476,-0.11993493139743805,-30.502737045288086,0.03869466483592987,1.7289961576461792,-0.22920550405979156,12.765088081359863,-0.5151107907295227,6.499933242797852,-1.1649625301361084,-9.127862930297852,0.08726224303245544,2.9455318450927734,0.6240333318710327,0.40537378191947937
H,10,0.02909954199992626,-0.026614567264914513,31.5023136138916,-0.07467930018901825,0.7322147488594055,0.1954355537891388,-14.57969856262207,-0.9641644954681396,-6.053276538848877,-0.6636672019958496,-3.530473470687866,-0.2919347584247589,0.6321535110473633,0.9325366616249084,0.03540699556469917,-0.11993493139743805,-30.512392044067383,0.03869466483592987,1.7390389442443848,-0.22920550405979156,12.74443531036377,-0.5151107907295227,6.519890785217285,-1.1649625301361084,-9.118072509765625,0.08725465089082718,2.9350876808166504,0.6240333318710327,0.40290623903274536
H,10,0.03375749999997879,-0.026614567264914513,31.492204666137695,-0.07467930018901825,0.6898691058158875,0.1954355537891388,-14.60062313079834,-0.9641644954681396,-6.042847633361816,-0.6636672019958496,-3.530473470687866,-0.2919347584247589,0.6119031310081482,0.9325366616249084,0.03540699556469917,-0.11993493139743805,-30.502737045288086,0.03869466483592987,1.7289961576461792,-0.22920550405979156,12.7547607421875,-0.5151107907295227,6.519890785217285,-1.1649625301361084,-9.118072509765625,0.08726224303245544,2.9664196968078613,0.6240333318710327,0.407841295003891
H,10,0.039337332999934915,-0.026614567264914513,31.5023136138916,-0.07467930018901825,0.7110419273376465,0.1954355537891388,-14.611084938049316,-0.9641644954681396,-6.042847633361816,-0.6636672019958496,-3.530473470687866,-0.2919347584247589,0.6119031310081482,0.9325366616249084,0.03540699556469917,-0.11993173509836197,-30.522048950195312,0.03869466483592987,1.7289961576461792,-0.22920550405979156,12.765088081359863,-0.5151139497756958,6.52987003326416,-1.1649625301361084,-9.147446632385254,0.08726224303245544,2.976863384246826,0.6240333318710327,0.40290623903274536
H,10,0.04400087499993788,-0.026614567264914513,31.5023136138916,-0.07467930018901825,0.7322147488594055,0.1954355537891388,-14.590160369873047,-0.9641644954681396,-6.074134349822998,-0.6636672019958496,-3.519991874694824,-0.2919347584247589,0.6220284104347229,0.9325366616249084,0.034173231571912766,-0.11993173509836197,-30.55101776123047,0.03869466483592987,1.7390389442443848,-0.22920550405979156,12.765088081359863,-0.5151139497756958,6.549827575683594,-1.1649625301361084,-9.157238006591797,0.08725465089082718,2.9559755325317383,0.6240333318710327,0.40537378191947937
H,10,0.04993404200001805,-0.026614567264914513,31.512422561645508,-0.07467930018901825,0.7110419273376465,0.1954355537891388,-14.60062313079834,-0.9641644954681396,-6.094992160797119,-0.6636672019958496,-3.540954828262329,-0.2919347584247589,0.6017780900001526,0.9325366616249084,0.029238156974315643,-0.11993173509836197,-30.531705856323242,0.03869466483592987,1.7591243982315063,-0.22920550405979156,12.765088081359863,-0.5151139497756958,6.549827575683594,-1.1649625301361084,-9.176820755004883,0.08726224303245544,2.9455318450927734,0.6240333318710327,0.40537378191947937
