# onset_abs=1762214073.456203,offset_abs=1762214075.666105,duration_s=2.209902,session_dir=session_20251103_175236,subject=healthy(H)
trial_id,subject,rep_idx,t_rel,t_abs,Right_shoulder_elevation_degree,Right_shoulder_elevation_torque_nm,Right_shoulder_protraction_degree,Right_shoulder_protraction_torque_nm,Right_shoulder_abduction_degree,Right_shoulder_abduction_torque_nm,Right_shoulder_rotation_degree,Right_shoulder_rotation_torque_nm,Right_shoulder_flexion_degree,Right_shoulder_flexion_torque_nm,Right_elbow_flexion_degree,Right_elbow_flexion_torque_nm,Right_wrist_pronation_degree,Right_wrist_pronation_torque_nm,Left_shoulder_elevation_degree,Left_shoulder_elevation_torque_nm,Left_shoulder_protraction_degree,Left_shoulder_protraction_torque_nm,Left_shoulder_abduction_degree,Left_shoulder_abduction_torque_nm,Left_shoulder_rotation_degree,Left_shoulder_rotation_torque_nm,Left_shoulder_flexion_degree,Left_shoulder_flexion_torque_nm,Left_elbow_flexion_degree,Left_elbow_flexion_torque_nm,Left_wrist_pronation_degree,Left_wrist_pronation_torque_nm
8,H,8,0.002471,1762214073.458674,-1.9694831900686025,26.175251007080078,-1.5708624286819248,-1.226271390914917,-0.9785159821014852,-6.460674285888672,80.36740179412365,0.4960784614086151,57.020895032894614,3.167147397994995,-21.347857799202203,-1.6966320276260376,-16.066979040938616,-0.02381390705704689,-2.9463512817218898,-30.47376823425293,0.7445071074396372,2.110617160797119,1.3628544926617294,11.247197151184082,-53.39375934326649,3.9852499961853027,-59.56129942567348,-7.336037635803223,4.9854016809090975,2.705321788787842,38.27780081448555,0.31284111738204956
8,H,8,0.005727,1762214073.461930,-1.9694831900686025,26.144927978515625,-1.5708624286819248,-1.258030652999878,-0.979065278917551,-6.450211524963379,80.36740179412365,0.5169363021850586,57.02107944806814,3.167147397994995,-21.347857799202203,-1.6662564277648926,-16.066979040938616,-0.02381390705704689,-2.9465344162344933,-30.45445442199707,0.7445071074396372,2.110617160797119,1.3628544926617294,11.257522583007812,-53.39375934326649,3.9952287673950195,-59.56129942567348,-7.345829010009766,4.9854016809090975,2.715765953063965,38.27780081448555,0.31284111738204956
8,H,8,0.011405,1762214073.467608,-1.9693000555559992,26.165142059326172,-1.5708624286819248,-1.226271390914917,-0.9799808447588235,-6.471137046813965,80.36758620929719,0.4960784614086151,57.02107944806814,3.167147397994995,-21.347857799202203,-1.6460063457489014,-16.066979040938616,-0.02381390705704689,-2.9470836063288153,-30.425485610961914,0.7446902419522404,2.120659589767456,1.3630376271743327,11.236870765686035,-53.39375934326649,3.955312967300415,-59.56129942567348,-7.3164544105529785,4.9854016809090975,2.705321788787842,38.27780081448555,0.31160736083984375
8,H,8,0.016042,1762214073.472245,-1.969116921043396,26.165142059326172,-1.5706792941693217,-1.2050985097885132,-0.9807132760874927,-6.492062568664551,80.36758620929719,0.475220650434494,57.02107944806814,3.177629232406616,-21.347857799202203,-1.6358810663223267,-16.066979040938616,-0.022580131888389587,-2.947449875354022,-30.415830612182617,0.7446902419522404,2.120659589767456,1.3630376271743327,11.236870765686035,-53.39357492809296,3.955312967300415,-59.56148384084702,-7.3164544105529785,4.9854016809090975,2.715765953063965,38.27780081448555,0.31037360429763794
8,H,8,0.020899,1762214073.477102,-1.9689337865307928,26.124710083007812,-1.5706792941693217,-1.226271390914917,-0.9810794383909553,-6.460674285888672,80.36777062447071,0.4439338743686676,57.02071403281688,3.188110589981079,-21.347857799202203,-1.6460063457489014,-16.066979040938616,-0.017645057290792465,-2.9479992788918317,-30.38686180114746,0.7446902419522404,2.090531826019287,1.363220761686936,11.195568084716797,-53.3932095128417,3.9353554248809814,-59.56148384084702,-7.3066630363464355,4.984966683080793,2.715765953063965,38.27780081448555,0.30790603160858154
8,H,8,0.025545,1762214073.481748,-1.9685677309490741,26.09438705444336,-1.5708624286819248,-1.226271390914917,-0.9812625729035586,-6.5025248527526855,80.36831703979969,0.4230760633945465,57.02071403281688,3.188110589981079,-21.347857799202203,-1.6561315059661865,-16.066979040938616,-0.012709981761872768,-2.94836533447355,-30.357892990112305,0.7446902419522404,2.100574493408203,1.363220761686936,11.185242652893066,-53.39284409759045,3.9453341960906982,-59.56148384084702,-7.287080764770508,4.9854016809090975,2.7262094020843506,38.27780081448555,0.30913978815078735
8,H,8,0.031316,1762214073.487519,-1.9678351928986608,26.074169158935547,-1.5706792941693217,-1.1945122480392456,-0.9812625729035586,-6.5234503746032715,80.36923228547573,0.39178937673568726,57.020529617643355,3.2195546627044678,-21.347857799202203,-1.6561315059661865,-16.066979040938616,-0.01147621963173151,-2.9490978725239634,-30.31926727294922,0.7448733231039718,2.080489158630371,1.3634038961995394,11.174917221069336,-53.39229426716566,3.9253761768341064,-59.561668256020546,-7.257706165313721,4.984966683080793,2.715765953063965,38.27780081448555,0.3029709756374359
8,H,8,0.035978,1762214073.492181,-1.9669197337791324,26.033737182617188,-1.5706792941693217,-1.2368578910827637,-0.9812625729035586,-6.51298713684082,80.36996311597824,0.3709315359592438,57.02034520246983,3.2195546627044678,-21.347857799202203,-1.6561315059661865,-16.066979040938616,-0.0053073689341545105,-2.950196466156095,-30.299955368041992,0.745056457616575,2.090531826019287,1.363770058503002,11.164590835571289,-53.39174443674087,3.9153974056243896,-59.561852671194075,-7.287080764770508,4.984966683080793,2.694877862930298,38.27780081448555,0.3017371892929077
8,H,8,0.045990,1762214073.502193,-1.9658211401470005,26.0034122467041,-1.5706792941693217,-1.2368578910827637,-0.9812625729035586,-6.5339131355285645,80.37033194632531,0.3709315359592438,57.01979878714084,3.2614805698394775,-21.347857799202203,-1.686506986618042,-16.066979040938616,-0.0028398314025253057,-2.9512950597882273,-30.280637741088867,0.745056457616575,2.080489158630371,1.3641362208064645,11.143939018249512,-53.39137902148962,3.88546085357666,-59.56203708636761,-7.267497539520264,4.984966683080793,2.673990249633789,38.27780081448555,0.3005034625530243
8,H,8,0.050627,1762214073.506830,-1.9650886020965874,25.952869415283203,-1.5706792941693217,-1.2156848907470703,-0.9812625729035586,-6.544375896453857,80.37070077667236,0.36050260066986084,57.01924895671606,3.2509987354278564,-21.347857799202203,-1.6460063457489014,-16.066979040938616,0.0020952438935637474,-2.95202759783864,-30.251670837402344,0.7452395387683064,2.080489158630371,1.364502489831671,11.12328815460205,-53.391010191142556,3.88546085357666,-59.56221467134952,-7.208748817443848,4.9854016809090975,2.684433937072754,38.27921807924509,0.2968021333217621
