# onset_abs=1762214031.416599,offset_abs=1762214033.951064,duration_s=2.534465,session_dir=session_20251103_175236,subject=healthy(H)
trial_id,subject,rep_idx,t_rel,t_abs,Right_shoulder_elevation_degree,Right_shoulder_elevation_torque_nm,Right_shoulder_protraction_degree,Right_shoulder_protraction_torque_nm,Right_shoulder_abduction_degree,Right_shoulder_abduction_torque_nm,Right_shoulder_rotation_degree,Right_shoulder_rotation_torque_nm,Right_shoulder_flexion_degree,Right_shoulder_flexion_torque_nm,Right_elbow_flexion_degree,Right_elbow_flexion_torque_nm,Right_wrist_pronation_degree,Right_wrist_pronation_torque_nm,Left_shoulder_elevation_degree,Left_shoulder_elevation_torque_nm,Left_shoulder_protraction_degree,Left_shoulder_protraction_torque_nm,Left_shoulder_abduction_degree,Left_shoulder_abduction_torque_nm,Left_shoulder_rotation_degree,Left_shoulder_rotation_torque_nm,Left_shoulder_flexion_degree,Left_shoulder_flexion_torque_nm,Left_elbow_flexion_degree,Left_elbow_flexion_torque_nm,Left_wrist_pronation_degree,Left_wrist_pronation_torque_nm
4,H,4,0.002185,1762214031.418784,-1.5428472238451243,25.841678619384766,-3.509583823111653,-0.2417350858449936,2.718018616455048,-8.60551929473877,70.96071847171784,-0.36952099204063416,57.75642812232971,4.173362731933594,-22.745840927821398,-1.9700112342834473,-30.870884897983075,-0.10277511179447174,-3.0115367094777525,-30.01026153564453,1.1771855520833283,2.050361156463623,-2.7506114370547237,11.7634859085083,-33.514356882190704,5.402254104614258,-51.21297136906385,-7.53186559677124,25.009677201837302,3.175297737121582,-19.20836174839139,0.40414002537727356
4,H,4,0.004565,1762214031.421164,-1.5428472238451243,25.861896514892578,-3.509583823111653,-0.2523215711116791,2.7158214291907847,-8.626445770263672,70.96071847171784,-0.39037880301475525,57.75313596997261,4.173362731933594,-22.74627635253668,-1.9598859548568726,-30.870884897983075,-0.10524263978004456,-3.0117198439903556,-30.058542251586914,1.1771855520833283,2.03027606010437,-2.7506114370547237,11.7634859085083,-33.514356882190704,5.362338542938232,-51.21297136906385,-7.551448345184326,25.009677201837302,3.2066292762756348,-19.20836174839139,0.40414002537727356
4,H,4,0.009693,1762214031.426292,-1.5430303583577276,25.83156967163086,-3.509583823111653,-0.2523215711116791,2.7149057566277683,-8.5845947265625,70.96090288689136,-0.39037880301475525,57.750205817770954,4.162881851196289,-22.74627635253668,-1.9598859548568726,-30.870884897983075,-0.10030756145715714,-3.0117198439903556,-30.048887252807617,1.1771855520833283,2.060403823852539,-2.75042830254212,11.74283504486084,-33.51399146693945,5.362338542938232,-51.21297136906385,-7.541657447814941,25.009243484669923,3.175297737121582,-19.20836174839139,0.40167245268821716
4,H,4,0.015181,1762214031.431780,-1.5430303583577276,25.81135368347168,-3.509583823111653,-0.2417350858449936,2.7138071629956366,-8.595056533813477,70.9610873020649,-0.4216655492782593,57.74397668302059,4.173362731933594,-22.74627635253668,-1.980136513710022,-30.870884897983075,-0.09784003347158432,-3.011902978502959,-29.971635818481445,1.1771855520833283,2.03027606010437,-2.750245168029517,11.701531410217285,-33.51344163651466,5.322422981262207,-51.21315578423739,-7.492700099945068,25.008808059954642,3.185741424560547,-19.20836174839139,0.40167245268821716
4,H,4,0.019806,1762214031.436405,-1.5430303583577276,25.81135368347168,-3.509583823111653,-0.2523215711116791,2.7138071629956366,-8.595056533813477,70.9610873020649,-0.39037880301475525,57.74123094599247,4.162881851196289,-22.74627635253668,-1.949760913848877,-30.870884897983075,-0.10277511179447174,-3.011902978502959,-29.971635818481445,1.1771855520833283,2.050361156463623,-2.7498788990043104,11.680879592895508,-33.513257221341135,5.292486190795898,-51.21315578423739,-7.512282848358154,25.008808059954642,3.175297737121582,-19.20836174839139,0.40414002537727356
4,H,4,0.025567,1762214031.442166,-1.5426641960542649,25.77092170715332,-3.509583823111653,-0.2417350858449936,2.7138071629956366,-8.5845947265625,70.9610873020649,-0.41123664379119873,57.73848520896435,4.183844566345215,-22.746710069704054,-1.9295105934143066,-30.870884897983075,-0.10154133290052414,-3.011902978502959,-29.933012008666992,1.1771855520833283,2.060403823852539,-2.7495128434225915,11.701531410217285,-33.5130728061676,5.292486190795898,-51.21315578423739,-7.482908725738525,25.008808059954642,3.185741424560547,-19.20836174839139,0.39673739671707153
4,H,4,0.029940,1762214031.446539,-1.542114899238199,25.77092170715332,-3.509583823111653,-0.23114874958992004,2.713624028483033,-8.553206443786621,70.96090288689136,-0.4320944547653198,57.735193056607244,4.162881851196289,-22.746710069704054,-1.9092602729797363,-30.870884897983075,-0.09660626202821732,-3.011902978502959,-29.913700103759766,1.1771855520833283,2.03027606010437,-2.7495128434225915,11.660228729248047,-33.5130728061676,5.282506942749023,-51.21333678431511,-7.473116874694824,25.008808059954642,3.185741424560547,-19.20836174839139,0.39673739671707153
4,H,4,0.035695,1762214031.452294,-1.542114899238199,25.77092170715332,-3.509583823111653,-0.19938944280147552,2.71344089397043,-8.542742729187012,70.96090288689136,-0.39037880301475525,57.73244731957912,4.162881851196289,-22.746710069704054,-1.9396358728408813,-30.870884897983075,-0.09784003347158432,-3.011902978502959,-29.933012008666992,1.1771855520833283,2.020233392715454,-2.7495128434225915,11.660228729248047,-33.512891806089876,5.332401275634766,-51.21333678431511,-7.473116874694824,25.008808059954642,3.185741424560547,-19.20836174839139,0.3955036401748657
4,H,4,0.040327,1762214031.456926,-1.5419317647255957,25.7405948638916,-3.509583823111653,-0.23114874958992004,2.712891703876108,-8.563669204711914,70.96090288689136,-0.359092116355896,57.72969475235939,4.131437301635742,-22.746710069704054,-1.9598859548568726,-30.870884897983075,-0.09537248313426971,-3.0120861130155623,-29.923355102539062,1.1771855520833283,2.050361156463623,-2.7493297089099884,11.660228729248047,-33.51270739091635,5.26254940032959,-51.21333678431511,-7.482908725738525,25.008808059954642,3.164853811264038,-19.20836174839139,0.3930360972881317
4,H,4,0.044499,1762214031.461098,-1.5419317647255957,25.75070571899414,-3.509583823111653,-0.22056226432323456,2.7123423003382983,-8.511356353759766,70.96054088673591,-0.41123664379119873,57.72786426100731,4.131437301635742,-22.746710069704054,-1.9396358728408813,-30.870884897983075,-0.09660626202821732,-3.0122692475281654,-29.913700103759766,1.1771855520833283,2.040318489074707,-2.7493297089099884,11.670555114746094,-33.51270739091635,5.26254940032959,-51.21352119948864,-7.4437432289123535,25.00837263523936,3.2066292762756348,-19.20836174839139,0.40167245268821716
