# merged_at=2025-11-03 17:55:51,subject=stroke(S),n_files=8
trial_id,subject,rep_idx,t_rel,t_abs,Right_shoulder_elevation_degree,Right_shoulder_elevation_torque_nm,Right_shoulder_protraction_degree,Right_shoulder_protraction_torque_nm,Right_shoulder_abduction_degree,Right_shoulder_abduction_torque_nm,Right_shoulder_rotation_degree,Right_shoulder_rotation_torque_nm,Right_shoulder_flexion_degree,Right_shoulder_flexion_torque_nm,Right_elbow_flexion_degree,Right_elbow_flexion_torque_nm,Right_wrist_pronation_degree,Right_wrist_pronation_torque_nm,Left_shoulder_elevation_degree,Left_shoulder_elevation_torque_nm,Left_shoulder_protraction_degree,Left_shoulder_protraction_torque_nm,Left_shoulder_abduction_degree,Left_shoulder_abduction_torque_nm,Left_shoulder_rotation_degree,Left_shoulder_rotation_torque_nm,Left_shoulder_flexion_degree,Left_shoulder_flexion_torque_nm,Left_elbow_flexion_degree,Left_elbow_flexion_torque_nm,Left_wrist_pronation_degree,Left_wrist_pronation_torque_nm
9,S,1,0.003058,1762214094.281481,-1.6171880965702237,25.103775024414062,-3.6414197547242044,0.28758540749549866,-1.577088041614741,-6.418823719024658,80.06234494614601,0.9132348895072937,55.43263984143734,3.062333822250366,-23.94802807613611,-1.7675081491470337,-34.4517221337676,0.06625121086835861,-3.063355665691942,-30.17441749572754,0.8250735397366807,2.010190486907959,0.9620365440107882,10.720582008361816,-54.086631055891516,3.685882568359375,-58.117697447276115,-6.689805507659912,4.989317515137792,2.548663377761841,72.02072322878837,0.2338799089193344
9,S,1,0.006551,1762214094.284974,-1.6170050687793642,25.06334114074707,-3.6414197547242044,0.3087582290172577,-1.585510841811821,-6.429286003112793,80.03469633049964,0.8923769593238831,55.43245542626381,3.1042592525482178,-23.949334350281955,-1.7675081491470337,-34.681370251250264,0.0872252881526947,-3.063355665691942,-30.155105590820312,0.825256674249284,2.000148057937622,0.9620365440107882,10.679279327392578,-54.086631055891516,3.6559460163116455,-58.117697447276115,-6.699596881866455,4.989317515137792,2.51733136177063,72.02072322878837,0.2326461374759674
9,S,1,0.012297,1762214094.290720,-1.6166387997541576,25.06334114074707,-3.6412366202116013,0.3193446695804596,-1.5932013174019755,-6.429286003112793,80.0065012995243,0.9340925812721252,55.43245542626381,3.1147403717041016,-23.951509766310455,-1.7675081491470337,-34.903932044935225,0.0650174468755722,-3.0631725311793385,-30.164762496948242,0.825256674249284,1.990105152130127,0.9620365440107882,10.71025562286377,-54.086631055891516,3.705840587615967,-58.117697447276115,-6.699596881866455,4.989317515137792,2.5695509910583496,72.02072322878837,0.23511368036270142
9,S,1,0.016526,1762214094.294949,-1.6164556652415545,25.0026912689209,-3.6414197547242044,0.3087582290172577,-1.6010748207829892,-6.366510391235352,79.97555370132923,0.9549505114555359,55.43245542626381,3.062333822250366,-23.953249757623674,-1.7877583503723145,-35.12082477958202,0.08475775271654129,-3.0631725311793385,-30.155105590820312,0.8250735397366807,1.9800626039505005,0.9620365440107882,10.730908393859863,-54.086631055891516,3.705840587615967,-58.117697447276115,-6.719179153442383,4.989317515137792,2.5591068267822266,72.02072322878837,0.2338799089193344
9,S,1,0.022287,1762214094.300710,-1.6160895029380917,25.012800216674805,-3.6414197547242044,0.3193446695804596,-1.6083990273479372,-6.335122585296631,79.94405968780518,0.9028059244155884,55.43263984143734,3.062333822250366,-23.955425173652173,-1.7573829889297485,-35.33913477898836,0.07858890295028687,-3.0631725311793385,-30.17441749572754,0.8250735397366807,2.010190486907959,0.9620365440107882,10.772211074829102,-54.08681205596924,3.705840587615967,-58.117697447276115,-6.709388256072998,4.989317515137792,2.527775287628174,72.02072322878837,0.2326461374759674
9,S,1,0.026904,1762214094.305327,-1.6151739370968192,24.931934356689453,-3.6414197547242044,0.28758540749549866,-1.6166387997541576,-6.3769731521606445,79.91201925895214,1.0070948600769043,55.433005256688595,3.062333822250366,-23.96021143042445,-1.7776333093643188,-35.564531102192404,0.08352398127317429,-3.0631725311793385,-30.135793685913086,0.8250735397366807,2.010190486907959,0.9620365440107882,10.751559257507324,-54.08681205596924,3.7158193588256836,-58.117513032102586,-6.719179153442383,4.989317515137792,2.527775287628174,72.02072322878837,0.2301786094903946
9,S,1,0.032587,1762214094.311010,-1.6140753434646875,24.931934356689453,-3.6414197547242044,0.28758540749549866,-1.6268927316337825,-6.324660301208496,79.87795709338188,1.0279529094696045,55.43355508711338,3.0204079151153564,-23.962822271168232,-1.7877583503723145,-35.795596484434604,0.10573183000087738,-3.0631725311793385,-30.10682487487793,0.8248904585849494,2.010190486907959,0.9618534094981849,10.751559257507324,-54.08681205596924,3.705840587615967,-58.117513032102586,-6.728970527648926,4.989317515137792,2.5695509910583496,72.02072322878837,0.2301786094903946
9,S,1,0.038556,1762214094.316979,-1.6135260466486216,24.962257385253906,-3.6414197547242044,0.2664125859737396,-1.6386114194490016,-6.335122585296631,79.84134043614864,1.0696684122085571,55.434104917538164,2.9889638423919678,-23.96325598833561,-1.7978835105895996,-36.03233434081078,0.09216035902500153,-3.0631725311793385,-30.135793685913086,0.8248904585849494,2.010190486907959,0.9618534094981849,10.761884689331055,-54.08681205596924,3.7257983684539795,-58.117513032102586,-6.758345127105713,4.989317515137792,2.5591068267822266,72.02072322878837,0.2314123809337616
9,S,1,0.042061,1762214094.320484,-1.6135260466486216,24.972366333007812,-3.6414197547242044,0.3087582290172577,-1.6514288076180965,-6.324660301208496,79.80215562686921,1.1322420835494995,55.43520116329193,3.0099267959594727,-23.962822271168232,-1.848509430885315,-36.27474467132092,0.10449804365634918,-3.0631725311793385,-30.145448684692383,0.8248904585849494,1.990105152130127,0.9618534094981849,10.751559257507324,-54.08681205596924,3.7257983684539795,-58.11732861692905,-6.738762855529785,4.989317515137792,2.548663377761841,72.02072322878837,0.22030845284461975
9,S,1,0.046685,1762214094.325108,-1.6135260466486216,24.972366333007812,-3.6414197547242044,0.3193446695804596,-1.6666266242858023,-6.3769731521606445,79.7600406653881,1.153099775314331,55.436300824141505,3.0099267959594727,-23.96195142173767,-1.8181339502334595,-36.525658590388296,0.09956297278404236,-3.0631725311793385,-30.145448684692383,0.8248904585849494,2.010190486907959,0.9618534094981849,10.772211074829102,-54.08681205596924,3.7257983684539795,-58.11732861692905,-6.689805507659912,4.989317515137792,2.548663377761841,72.02072322878837,0.21660716831684113
