# merged_at=2025-11-03 17:55:51,subject=healthy(H),n_files=8
trial_id,subject,rep_idx,t_rel,t_abs,Right_shoulder_elevation_degree,Right_shoulder_elevation_torque_nm,Right_shoulder_protraction_degree,Right_shoulder_protraction_torque_nm,Right_shoulder_abduction_degree,Right_shoulder_abduction_torque_nm,Right_shoulder_rotation_degree,Right_shoulder_rotation_torque_nm,Right_shoulder_flexion_degree,Right_shoulder_flexion_torque_nm,Right_elbow_flexion_degree,Right_elbow_flexion_torque_nm,Right_wrist_pronation_degree,Right_wrist_pronation_torque_nm,Left_shoulder_elevation_degree,Left_shoulder_elevation_torque_nm,Left_shoulder_protraction_degree,Left_shoulder_protraction_torque_nm,Left_shoulder_abduction_degree,Left_shoulder_abduction_torque_nm,Left_shoulder_rotation_degree,Left_shoulder_rotation_torque_nm,Left_shoulder_flexion_degree,Left_shoulder_flexion_torque_nm,Left_elbow_flexion_degree,Left_elbow_flexion_torque_nm,Left_wrist_pronation_degree,Left_wrist_pronation_torque_nm
1,H,1,0.023994,1762214006.159728,-1.0724491527445614,23.63807487487793,-2.878235915207863,-0.368772029876709,0.3881837483553216,-7.287224769592285,75.18624383339882,0.026777563616633415,55.28890187405348,3.4606270790100098,-21.46968621944189,-1.8687595129013062,-35.719047111940384,-0.12251541018486023,-1.1590581168226897,-29.092905044555664,1.170227507821843,2.050361156463623,-3.310181928522885,10.5450439453125,-34.71735853085518,4.464237213134766,-44.36024695469141,-6.190443992614746,40.572851064169406,3.4572832584381104,-19.20836174839139,0.41647768020629883
1,H,1,0.029541,1762214006.165275,-1.0724491527445614,23.648181915283203,-2.878235915207863,-0.3158400356769562,0.3872682091944851,-7.255836486816406,75.1860662484169,0.005919745657593012,55.28890187405348,3.5130343437194824,-21.47055536132455,-1.8383841514587402,-35.71337805290222,-0.10030756145715714,-1.1590581168226897,-29.083248138427734,1.170227507821843,2.060403823852539,-3.310181928522885,10.534717559814453,-34.71735853085518,4.464237213134766,-44.36024695469141,-6.161069869995117,40.572851064169406,3.4363951683044434,-19.20836174839139,0.4115426242351532
1,H,1,0.035328,1762214006.171062,-1.072815315048024,23.627965927124023,-2.878235915207863,-0.3264263868331909,0.3854371575532481,-7.266298770904541,75.18588183324337,0.04763538017868996,55.28890187405348,3.5235157012939453,-21.47142621075511,-1.8383841514587402,-35.707705578768255,-0.10030756145715714,-1.1590581168226897,-29.092905044555664,1.170227507821843,2.03027606010437,-3.310181928522885,10.503741264343262,-34.71735853085518,4.494174003601074,-44.36024695469141,-6.190443992614746,40.572851064169406,3.4572832584381104,-19.20836174839139,0.4103088676929474
1,H,1,0.039962,1762214006.175696,-1.072815315048024,23.678504943847656,-2.878235915207863,-0.3370128571987152,0.3834229980798438,-7.287224769592285,75.18588183324337,0.03720647096633911,55.28890187405348,3.5235157012939453,-21.47229706018567,-1.848509430885315,-35.69778472545147,-0.09537248313426971,-1.1590581168226897,-29.092905044555664,1.170227507821843,2.03027606010437,-3.310181928522885,10.514066696166992,-34.71735853085518,4.504152774810791,-44.36024695469141,-6.210026264190674,40.572413931906226,3.4363951683044434,-19.20836174839139,0.4127764105796814
1,H,1,0.044354,1762214006.180088,-1.0729984495606273,23.71894073486328,-2.878235915207863,-0.35818567872047424,0.38140883860643954,-7.318612098693848,75.18588183324337,0.04763538017868996,55.28890187405348,3.5130343437194824,-21.47273077735305,-1.8282588720321655,-35.69494678083658,-0.12621670961380005,-1.1590581168226897,-29.083248138427734,1.170227507821843,2.050361156463623,-3.309815659497678,10.565695762634277,-34.71735853085518,4.474215984344482,-44.36024695469141,-6.180652141571045,40.572851064169406,3.4468393325805664,-19.20836174839139,0.4115426242351532
1,H,1,0.050085,1762214006.185819,-1.0731815840732306,23.71894073486328,-2.878235915207863,-0.3264263868331909,0.37847913997219873,-7.297687530517578,75.18588183324337,0.026777563616633415,55.28871745887995,3.544478416442871,-21.47273077735305,-1.8687595129013062,-35.69494678083658,-0.10524263978004456,-1.1590581168226897,-29.083248138427734,1.170227507821843,2.03027606010437,-3.309815659497678,10.524392127990723,-34.71735853085518,4.464237213134766,-44.36024695469141,-6.170860767364502,40.572413931906226,3.4677271842956543,-19.20836174839139,0.4140101671218872
1,H,1,0.054689,1762214006.190423,-1.073364718585834,23.71894073486328,-2.878235915207863,-0.34759920835494995,0.37591568368272854,-7.339537143707275,75.1860662484169,-0.0045091635547578335,55.2878022132039,3.5235157012939453,-21.47186163547039,-1.848509430885315,-35.69494678083658,-0.12128163874149323,-1.159241144613549,-29.10256004333496,1.170227507821843,2.040318489074707,-3.3099987940102817,10.55536937713623,-34.717177530777455,4.504152774810791,-44.36024695469141,-6.180652141571045,40.572413931906226,3.4468393325805664,-19.20836174839139,0.4115426242351532
1,H,1,0.060003,1762214006.195737,-1.073364718585834,23.71894073486328,-2.878235915207863,-0.35818567872047424,0.3702393942464143,-7.3709259033203125,75.18642824857235,-0.014938072301447392,55.286702552354335,3.544478416442871,-21.47229706018567,-1.8383841514587402,-35.685025927519796,-0.10771019011735916,-1.159241144613549,-29.063936233520508,1.170227507821843,2.050361156463623,-3.3099987940102817,10.534717559814453,-34.717177530777455,4.454258441925049,-44.36024695469141,-6.180652141571045,40.572413931906226,3.4363951683044434,-19.20836174839139,0.4103088676929474
1,H,1,0.064604,1762214006.200338,-1.073364718585834,23.73915672302246,-2.878235915207863,-0.35818567872047424,0.3678590191086754,-7.349999904632568,75.18642824857235,-0.025366980582475662,55.28597172185182,3.554959774017334,-21.47273077735305,-1.8282588720321655,-35.67226712958813,-0.0941387340426445,-1.159241144613549,-29.092905044555664,1.170227507821843,2.020233392715454,-3.3099987940102817,10.534717559814453,-34.717177530777455,4.494174003601074,-44.36024695469141,-6.180652141571045,40.572413931906226,3.4468393325805664,-19.20836174839139,0.4103088676929474
1,H,1,0.070321,1762214006.206055,-1.073364718585834,23.749265670776367,-2.878235915207863,-0.34759920835494995,0.36584485963527114,-7.339537143707275,75.18642824857235,-0.014938072301447392,55.28542189142704,3.575922966003418,-21.47273077735305,-1.8687595129013062,-35.666598070549966,-0.12868426740169525,-1.159241144613549,-29.083248138427734,1.170227507821843,1.990105152130127,-3.3099987940102817,10.5450439453125,-34.717177530777455,4.484194755554199,-44.36024695469141,-6.180652141571045,40.572413931906226,3.4572832584381104,-19.20836174839139,0.4115426242351532
