# onset_abs=1761698748.044267,offset_abs=1761698769.424914,duration_s=21.380647,session_dir=session_20251028_193843
trial_id,task_id,rep_idx,t_rel,t_abs,Right_shoulder_elevation_degree,Right_shoulder_elevation_torque_nm,Right_shoulder_protraction_degree,Right_shoulder_protraction_torque_nm,Right_shoulder_abduction_degree,Right_shoulder_abduction_torque_nm,Right_shoulder_rotation_degree,Right_shoulder_rotation_torque_nm,Right_shoulder_flexion_degree,Right_shoulder_flexion_torque_nm,Right_elbow_flexion_degree,Right_elbow_flexion_torque_nm,Right_wrist_pronation_degree,Right_wrist_pronation_torque_nm,Left_shoulder_elevation_degree,Left_shoulder_elevation_torque_nm,Left_shoulder_protraction_degree,Left_shoulder_protraction_torque_nm,Left_shoulder_abduction_degree,Left_shoulder_abduction_torque_nm,Left_shoulder_rotation_degree,Left_shoulder_rotation_torque_nm,Left_shoulder_flexion_degree,Left_shoulder_flexion_torque_nm,Left_elbow_flexion_degree,Left_elbow_flexion_torque_nm,Left_wrist_pronation_degree,Left_wrist_pronation_torque_nm
7,2,2,0.000754,1761698748.045021,0.004577638274492347,30.926143646240234,-2.752259434224665,0.6475234627723694,0.055297871623188256,-13.941475868225098,-35.37342575597763,-4.342935562133789,-38.01710606102944,-5.584830284118652,-33.776554277801516,0.09552033990621567,50.55414133143425,0.026770619675517082,-0.006042482589030987,-32.1250114440918,-0.04962160219720099,1.949934720993042,-6.223024717082083,13.312353134155273,44.08668753533363,5.402254104614258,28.407176726818086,3.0624289512634277,4.981920844508707,0.17789578437805176,70.24589793834686,0.02413921244442463
7,2,2,0.003098,1761698748.047365,0.004577638274492347,30.905927658081055,-2.7524425687372682,0.6157641410827637,0.055297871623188256,-13.920549392700195,-35.37342575597763,-4.311648368835449,-38.01710606102944,-5.605792999267578,-33.776554277801516,0.14614611864089966,50.55414133143425,0.02430308423936367,-0.006042482589030987,-32.144325256347656,-0.04962160219720099,1.9700199365615845,-6.223024717082083,13.260725021362305,44.0865031201601,5.42221212387085,28.407176726818086,3.0526371002197266,4.981920844508707,0.20922750234603882,70.24589793834686,0.02660674974322319
7,2,2,0.007685,1761698748.051952,0.004577638274492347,30.916034698486328,-2.752625489806384,0.6157641410827637,0.055297871623188256,-13.941475868225098,-35.373610171151164,-4.290791034698486,-38.01710606102944,-5.574347972869873,-33.776554277801516,0.10564549267292023,50.55414133143425,0.02553684450685978,-0.006042482589030987,-32.20226287841797,-0.04962160219720099,1.949934720993042,-6.223024717082083,13.271050453186035,44.0865031201601,5.432190895080566,28.407359434443713,3.0918030738830566,4.981920844508707,0.21967141330242157,70.24589793834686,0.02660674974322319
7,2,2,0.013280,1761698748.057547,0.004577638274492347,30.966575622558594,-2.752808624318987,0.6263506412506104,0.055297871623188256,-13.920549392700195,-35.373610171151164,-4.290791034698486,-38.01710606102944,-5.605792999267578,-33.776554277801516,0.12589579820632935,50.55414133143425,0.02800438366830349,-0.0058593772581545635,-32.20226287841797,-0.04962160219720099,1.9700199365615845,-6.223024717082083,13.260725021362305,44.0865031201601,5.442169666290283,28.407359434443713,3.0428459644317627,4.981485846680402,0.20922750234603882,70.24589793834686,0.030308056622743607
7,2,2,0.017945,1761698748.062212,0.004394532943615923,30.976686477661133,-2.75299175883159,0.6369370222091675,0.055297871623188256,-13.962401390075684,-35.373610171151164,-4.290791034698486,-38.01710606102944,-5.637236595153809,-33.776554277801516,0.11577064543962479,50.55414133143425,0.02800438366830349,-0.0058593772581545635,-32.18294906616211,-0.04962160219720099,1.9599772691726685,-6.223024717082083,13.260725021362305,44.0865031201601,5.462127208709717,28.407359434443713,3.0526371002197266,4.981920844508707,0.1883396953344345,70.24589793834686,0.027840519323945045
7,2,2,0.023735,1761698748.068002,0.004211427612739499,31.007009506225586,-2.7531748933441937,0.6263506412506104,0.055297871623188256,-13.910087585449219,-35.37379458632469,-4.301219940185547,-38.0169216458559,-5.626755237579346,-33.776554277801516,0.1360209435224533,50.55414133143425,0.029238156974315643,-0.0058593772581545635,-32.211917877197266,-0.04980470669431379,1.990105152130127,-6.223024717082083,13.291702270507812,44.08632212008238,5.4521484375,28.40754214206934,3.0428459644317627,4.981485846680402,0.21967141330242157,70.24589793834686,0.02907428704202175
7,2,2,0.028059,1761698748.072326,0.004211427612739499,31.007009506225586,-2.7531748933441937,0.6051778197288513,0.055297871623188256,-13.941475868225098,-35.373975586402416,-4.290791034698486,-38.0169216458559,-5.637236595153809,-33.776554277801516,0.15627126395702362,50.55414133143425,0.029238156974315643,-0.0058593772581545635,-32.22157287597656,-0.04980470669431379,1.9700199365615845,-6.223207851594687,13.291702270507812,44.08632212008238,5.492063999176025,28.40772655724287,3.0232629776000977,4.981920844508707,0.20922750234603882,70.24589793834686,0.02660674974322319
7,2,2,0.032658,1761698748.076925,0.004211427612739499,30.986793518066406,-2.7531748933441937,0.6475234627723694,0.055297871623188256,-13.962401390075684,-35.37379458632469,-4.259504318237305,-38.0169216458559,-5.64771842956543,-33.776554277801516,0.14614611864089966,50.55414133143425,0.0304719191044569,-0.0058593772581545635,-32.22157287597656,-0.04980470669431379,1.9700199365615845,-6.223207851594687,13.312353134155273,44.08632212008238,5.492063999176025,28.407909264868497,3.0330545902252197,4.981920844508707,0.21967141330242157,70.24589793834686,0.02413921244442463
7,2,2,0.038484,1761698748.082751,0.004211427612739499,31.047441482543945,-2.7535411623694004,0.6369370222091675,0.055297871623188256,-13.95193862915039,-35.373975586402416,-4.301219940185547,-38.0169216458559,-5.64771842956543,-33.776554277801516,0.16639642417430878,50.55414133143425,0.026770619675517082,-0.0058593772581545635,-32.20226287841797,-0.04980470669431379,1.9800626039505005,-6.223207851594687,13.312353134155273,44.08613770490885,5.512022018432617,28.407909264868497,2.984097480773926,4.981485846680402,0.23011532425880432,70.24589793834686,0.02660674974322319
7,2,2,0.043497,1761698748.087764,0.004211427612739499,31.05754852294922,-2.7537242968820035,0.6157641410827637,0.05548097945535555,-13.97286319732666,-35.373975586402416,-4.269933223724365,-38.016737230682374,-5.6686811447143555,-33.776554277801516,0.14614611864089966,50.55414133143425,0.029238156974315643,-0.0058593772581545635,-32.231231689453125,-0.04980470669431379,1.92984938621521,-6.223574120619893,13.33300495147705,44.085953289735315,5.482085227966309,28.407909264868497,3.0232629776000977,4.981485846680402,0.24055923521518707,70.24589793834686,0.02660674974322319
