# onset_abs=1761698455.940527,offset_abs=1761698475.542628,duration_s=19.602101,session_dir=session_20251028_193843
trial_id,task_id,rep_idx,t_rel,t_abs,Right_shoulder_elevation_degree,Right_shoulder_elevation_torque_nm,Right_shoulder_protraction_degree,Right_shoulder_protraction_torque_nm,Right_shoulder_abduction_degree,Right_shoulder_abduction_torque_nm,Right_shoulder_rotation_degree,Right_shoulder_rotation_torque_nm,Right_shoulder_flexion_degree,Right_shoulder_flexion_torque_nm,Right_elbow_flexion_degree,Right_elbow_flexion_torque_nm,Right_wrist_pronation_degree,Right_wrist_pronation_torque_nm,Left_shoulder_elevation_degree,Left_shoulder_elevation_torque_nm,Left_shoulder_protraction_degree,Left_shoulder_protraction_torque_nm,Left_shoulder_abduction_degree,Left_shoulder_abduction_torque_nm,Left_shoulder_rotation_degree,Left_shoulder_rotation_torque_nm,Left_shoulder_flexion_degree,Left_shoulder_flexion_torque_nm,Left_elbow_flexion_degree,Left_elbow_flexion_torque_nm,Left_wrist_pronation_degree,Left_wrist_pronation_torque_nm
4,1,4,0.000840,1761698455.941367,0.01922608225364238,30.087156295776367,-2.7676401719614865,0.012338724918663502,4.834718689316511,-14.087953567504883,-44.665484802746775,-5.396255016326904,-38.06526232699156,-2.985440254211426,-35.09273903167248,0.044894564896821976,66.97126502273083,0.07982266694307327,-0.013366704161724191,-32.15398025512695,-0.5522462849032134,2.100574493408203,-6.267519573453069,13.188444137573242,42.45375264544487,5.182718276977539,29.252573448336125,3.395336389541626,4.9806154241368175,0.11523232609033585,69.88441687746048,0.027840519323945045
4,1,4,0.004323,1761698455.944850,0.01959229291539523,30.077049255371094,-2.7676401719614865,0.0017523138085380197,4.834718689316511,-14.077489852905273,-44.66530038757324,-5.4379706382751465,-38.06526232699156,-2.974958658218384,-35.093172748839855,0.055019721388816833,66.9670098133564,0.08105644583702087,-0.013366704161724191,-32.211917877197266,-0.5522462849032134,2.100574493408203,-6.267519573453069,13.167793273925781,42.45375264544487,5.182718276977539,29.252757863509654,3.405128002166748,4.9806154241368175,0.167451873421669,69.88441687746048,0.02907428704202175
4,1,4,0.009927,1761698455.950454,0.01959229291539523,30.087156295776367,-2.7676401719614865,0.012338724918663502,4.834718689316511,-14.108879089355469,-44.66530038757324,-5.406683921813965,-38.06526232699156,-2.9959213733673096,-35.09404359827042,0.03476940840482712,66.96276143417359,0.07612136751413345,-0.013366704161724191,-32.144325256347656,-0.5522462849032134,2.110617160797119,-6.267519573453069,13.157466888427734,42.45375264544487,5.172739028930664,29.252757863509654,3.375753879547119,4.9806154241368175,0.13612012565135956,69.88441687746048,0.02660674974322319
4,1,4,0.014527,1761698455.955054,0.01959229291539523,30.05683135986328,-2.7676401719614865,0.012338724918663502,4.834718689316511,-14.087953567504883,-44.66530038757324,-5.396255016326904,-38.06526232699156,-2.964477300643921,-35.09491444770098,0.055019721388816833,66.95709237513542,0.07612136751413345,-0.013549809492600616,-32.134666442871094,-0.5522462849032134,2.100574493408203,-6.267519573453069,13.167793273925781,42.45375264544487,5.192697048187256,29.252757863509654,3.405128002166748,4.9806154241368175,0.167451873421669,69.88441687746048,0.025372982025146484
4,1,4,0.020243,1761698455.960770,0.01959229291539523,30.09726333618164,-2.7676401719614865,0.03351154550909996,4.834718689316511,-14.087953567504883,-44.66530038757324,-5.427542209625244,-38.06526232699156,-2.943514347076416,-35.095348164868355,0.044894564896821976,66.95000263624192,0.07858890295028687,-0.013549809492600616,-32.134666442871094,-0.5522462849032134,2.090531826019287,-6.267519573453069,13.178117752075195,42.45375264544487,5.162760257720947,29.252757863509654,3.365962266921997,4.981050848852098,0.125676229596138,69.88441687746048,0.02413921244442463
4,1,4,0.024935,1761698455.965462,0.01959229291539523,30.09726333618164,-2.7676401719614865,0.03351154550909996,4.8345355548039075,-14.06702709197998,-44.66530038757324,-5.4379706382751465,-38.06526232699156,-2.974958658218384,-35.09621901429892,0.03476940840482712,66.94433357720375,0.08105644583702087,-0.013549809492600616,-32.1250114440918,-0.5522462849032134,2.120659589767456,-6.267519573453069,13.167793273925781,42.45375264544487,5.162760257720947,29.252757863509654,3.395336389541626,4.981050848852098,0.09434450417757034,69.88441687746048,0.02413921244442463
4,1,4,0.029273,1761698455.969800,0.01959229291539523,30.05683135986328,-2.7676401719614865,0.04409795626997948,4.8345355548039075,-14.046102523803711,-44.66530038757324,-5.417112827301025,-38.06526232699156,-2.953995943069458,-35.09665273146629,0.01451907679438591,66.94007836782933,0.08229020982980728,-0.013549809492600616,-32.1250114440918,-0.5522462849032134,2.090531826019287,-6.267519573453069,13.126489639282227,42.45375264544487,5.162760257720947,29.252757863509654,3.405128002166748,4.9806154241368175,0.1465640366077423,69.88441687746048,0.02660674974322319
4,1,4,0.035104,1761698455.975631,0.019958503577148075,30.046724319458008,-2.7678233064740896,0.04409795626997948,4.8345355548039075,-14.025177001953125,-44.66530038757324,-5.406683921813965,-38.06544332706928,-2.943514347076416,-35.097523580896855,0.03476940840482712,66.93298862893582,0.07735513150691986,-0.013549809492600616,-32.15398025512695,-0.5520632037514821,2.110617160797119,-6.267519573453069,13.126489639282227,42.45375264544487,5.1428022384643555,29.2523924482584,3.414919137954712,4.981050848852098,0.15700794756412506,69.88441687746048,0.02907428704202175
4,1,4,0.039724,1761698455.980251,0.019958503577148075,30.046724319458008,-2.7678233064740896,0.04409795626997948,4.8345355548039075,-14.025177001953125,-44.66530038757324,-5.406683921813965,-38.06544332706928,-2.943514347076416,-35.097523580896855,0.03476940840482712,66.93298862893582,0.07735513150691986,-0.013549809492600616,-32.15398025512695,-0.5520632037514821,2.110617160797119,-6.267519573453069,13.126489639282227,42.45375264544487,5.1428022384643555,29.2523924482584,3.414919137954712,4.981050848852098,0.15700794756412506,69.88441687746048,0.02907428704202175
4,1,4,0.045240,1761698455.985767,0.019775399080035276,30.0366153717041,-2.7678233064740896,0.04409795626997948,4.834169285778701,-14.014715194702148,-44.665484802746775,-5.406683921813965,-38.06544332706928,-2.964477300643921,-35.09795729806423,0.03476940840482712,66.91456077196598,0.0859915167093277,-0.013549809492600616,-32.15398025512695,-0.5522462849032134,2.080489158630371,-6.2673364389404655,13.116164207458496,42.453933645522596,5.102887153625488,29.2523924482584,3.44429349899292,4.9806154241368175,0.167451873421669,69.88441687746048,0.027840519323945045
