time_iso,elapsed_s,Right_shoulder_elevation_pos_deg,Right_shoulder_protraction_pos_deg,Right_shoulder_abduction_pos_deg,Right_shoulder_rotation_pos_deg,Right_shoulder_flexion_pos_deg,Right_elbow_flexion_pos_deg,Right_wrist_pronation_pos_deg,Left_shoulder_elevation_pos_deg,Left_shoulder_protraction_pos_deg,Left_shoulder_abduction_pos_deg,Left_shoulder_rotation_pos_deg,Left_shoulder_flexion_pos_deg,Left_elbow_flexion_pos_deg,Left_wrist_pronation_pos_deg
2025-10-03T11:19:34.279,0.004488,-1.235046,-2.278565,1.126099,79.097900,59.127138,-13.944588,-24.593783,-5.723511,2.435669,-2.991943,2.029175,-38.373232,9.073184,64.187092
2025-10-03T11:19:34.279,0.004584,-1.235046,-2.278565,1.126099,79.097900,59.127138,-13.944588,-24.593783,-5.723511,2.435669,-2.991943,2.029175,-38.373232,9.073184,64.187092
2025-10-03T11:19:34.289,0.014607,-1.235046,-2.278565,1.126099,79.097900,59.127138,-13.944588,-24.593783,-5.723511,2.435669,-2.991943,2.029175,-38.373413,9.073184,64.188513
2025-10-03T11:19:34.289,0.014707,-1.235046,-2.278748,1.126099,79.097900,59.127138,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373413,9.073184,64.188513
2025-10-03T11:19:34.298,0.024127,-1.235230,-2.278748,1.125916,79.097900,59.127138,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373232,9.073184,64.188513
2025-10-03T11:19:34.299,0.024206,-1.235230,-2.278748,1.125916,79.097723,59.127138,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373232,9.073184,64.188513
2025-10-03T11:19:34.310,0.035422,-1.235230,-2.278748,1.125732,79.097723,59.127138,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373232,9.073184,64.188513
2025-10-03T11:19:34.310,0.035501,-1.235596,-2.278748,1.125732,79.097723,59.127138,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373232,9.073184,64.188513
2025-10-03T11:19:34.320,0.045452,-1.235779,-2.278748,1.125732,79.097723,59.126953,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373232,9.073184,64.188513
2025-10-03T11:19:34.320,0.045529,-1.235779,-2.278748,1.125732,79.097723,59.126953,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373232,9.073184,64.188513
2025-10-03T11:19:34.330,0.055976,-1.235779,-2.278748,1.125549,79.097723,59.126953,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373232,9.073184,64.188513
2025-10-03T11:19:34.330,0.056055,-1.235779,-2.278748,1.125549,79.097723,59.126953,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373232,9.073184,64.188513
2025-10-03T11:19:34.340,0.065235,-1.235779,-2.278748,1.125549,79.097723,59.126769,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373413,9.073184,64.188513
2025-10-03T11:19:34.340,0.065315,-1.235596,-2.278565,1.125549,79.097723,59.126591,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373413,9.073184,64.188513
2025-10-03T11:19:34.349,0.074734,-1.235596,-2.278565,1.125549,79.097723,59.126222,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373413,9.073184,64.189927
2025-10-03T11:19:34.349,0.074809,-1.235779,-2.278565,1.125549,79.097723,59.125854,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373413,9.073184,64.189927
2025-10-03T11:19:34.358,0.084010,-1.235779,-2.278565,1.125549,79.097723,59.125307,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373413,9.073184,64.189927
2025-10-03T11:19:34.358,0.084085,-1.235779,-2.278381,1.125549,79.097723,59.124938,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373413,9.073184,64.189927
2025-10-03T11:19:34.369,0.094985,-1.235779,-2.278381,1.125549,79.097723,59.124761,-13.944588,-24.593783,-5.723511,2.435669,-2.991943,2.029175,-38.373413,9.073184,64.189927
2025-10-03T11:19:34.369,0.095090,-1.235779,-2.278381,1.125549,79.097723,59.124392,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373413,9.073184,64.189927
2025-10-03T11:19:34.379,0.104565,-1.235779,-2.278381,1.125549,79.097723,59.124392,-13.944588,-24.593783,-5.723511,2.435669,-2.991943,2.029175,-38.373413,9.073184,64.189927
2025-10-03T11:19:34.379,0.104672,-1.235779,-2.278381,1.125549,79.097723,59.124392,-13.944588,-24.593783,-5.723511,2.435669,-2.991943,2.029175,-38.373413,9.073184,64.189927
2025-10-03T11:19:34.389,0.114614,-1.235779,-2.278381,1.125549,79.097723,59.124576,-13.944588,-24.593783,-5.723328,2.435669,-2.991943,2.029175,-38.373413,9.073184,64.189927
2025-10-03T11:19:34.389,0.114702,-1.235779,-2.278381,1.125549,79.097723,59.124576,-13.944588,-24.592364,-5.723328,2.435669,-2.991943,2.029175,-38.373232,9.073184,64.189927
2025-10-03T11:19:34.398,0.124103,-1.235779,-2.278381,1.125549,79.097723,59.124576,-13.944588,-24.592364,-5.723328,2.435669,-2.991943,2.029175,-38.373232,9.073184,64.189927
2025-10-03T11:19:34.410,0.135321,-1.235779,-2.278381,1.125183,79.097538,59.124576,-13.944588,-24.592364,-5.723328,2.435669,-2.991943,2.029175,-38.373232,9.073184,64.189927
