time_iso,elapsed_s,Right_shoulder_elevation_pos_deg,Right_shoulder_protraction_pos_deg,Right_shoulder_abduction_pos_deg,Right_shoulder_rotation_pos_deg,Right_shoulder_flexion_pos_deg,Right_elbow_flexion_pos_deg,Right_wrist_pronation_pos_deg,Left_shoulder_elevation_pos_deg,Left_shoulder_protraction_pos_deg,Left_shoulder_abduction_pos_deg,Left_shoulder_rotation_pos_deg,Left_shoulder_flexion_pos_deg,Left_elbow_flexion_pos_deg,Left_wrist_pronation_pos_deg
2025-10-03T11:20:13.279,0.005193,-1.245667,-1.191834,-0.144836,78.875612,58.866026,-16.439898,19.844853,-6.208557,2.405090,-3.356873,-1.901184,-40.582033,8.973981,68.717714
2025-10-03T11:20:13.279,0.005293,-1.245667,-1.191650,-0.148865,78.875428,58.855959,-16.455126,19.844853,-6.208557,2.405090,-3.356873,-1.901184,-40.582033,8.973981,68.717714
2025-10-03T11:20:13.289,0.015208,-1.246033,-1.191650,-0.152527,78.875243,58.846622,-16.471225,19.844853,-6.208557,2.405090,-3.356873,-1.901184,-40.582033,8.973981,68.717714
2025-10-03T11:20:13.289,0.015302,-1.246033,-1.191834,-0.155823,78.875066,58.837462,-16.489499,19.844853,-6.208557,2.405090,-3.356873,-1.901184,-40.582033,8.973981,68.717714
2025-10-03T11:20:13.298,0.024612,-1.246399,-1.191834,-0.159302,78.875066,58.828126,-16.503858,19.844853,-6.208557,2.405090,-3.356873,-1.901184,-40.582033,8.973981,68.717714
2025-10-03T11:20:13.298,0.024682,-1.247131,-1.191834,-0.162048,78.875066,58.818604,-16.518217,19.844853,-6.208557,2.405090,-3.356873,-1.901184,-40.582033,8.973981,68.717714
2025-10-03T11:20:13.308,0.034843,-1.247681,-1.191650,-0.164246,78.875066,58.810552,-16.532140,19.844853,-6.208557,2.405090,-3.356873,-1.901184,-40.582033,8.973981,68.717714
2025-10-03T11:20:13.308,0.034908,-1.248230,-1.191650,-0.166077,78.874697,58.802308,-16.549543,19.844853,-6.208557,2.405090,-3.356873,-1.901184,-40.582033,8.973981,68.719127
2025-10-03T11:20:13.318,0.044558,-1.248779,-1.191650,-0.170288,78.873966,58.784549,-16.584787,19.844853,-6.208374,2.405090,-3.357056,-1.901184,-40.582033,8.973981,68.719127
2025-10-03T11:20:13.328,0.054747,-1.249512,-1.191650,-0.170837,78.873781,58.775212,-16.605237,19.844853,-6.208374,2.405090,-3.357056,-1.901184,-40.582033,8.973981,68.719127
2025-10-03T11:20:13.328,0.054819,-1.249512,-1.191650,-0.170837,78.873781,58.775212,-16.605237,19.844853,-6.208374,2.405090,-3.357056,-1.901184,-40.582033,8.973981,68.719127
2025-10-03T11:20:13.338,0.064736,-1.250427,-1.191650,-0.171021,78.873597,58.757085,-16.652662,19.844853,-6.208374,2.405090,-3.357056,-1.901184,-40.582033,8.973981,68.719127
2025-10-03T11:20:13.338,0.064814,-1.250427,-1.191467,-0.171021,78.873597,58.747564,-16.675289,19.844853,-6.208374,2.405090,-3.357056,-1.901184,-40.582033,8.973981,68.719127
2025-10-03T11:20:13.348,0.074073,-1.250610,-1.191467,-0.170654,78.873597,58.739504,-16.699654,19.844853,-6.208374,2.405090,-3.357056,-1.901184,-40.582033,8.973981,68.719127
2025-10-03T11:20:13.348,0.074156,-1.251160,-1.191101,-0.170654,78.873597,58.730351,-16.726630,19.844853,-6.208557,2.405090,-3.357056,-1.901184,-40.582033,8.973981,68.719127
2025-10-03T11:20:13.359,0.085358,-1.251709,-1.190735,-0.170837,78.873597,58.721377,-16.751432,19.844853,-6.208557,2.405090,-3.357056,-1.901184,-40.582033,8.973981,68.719127
2025-10-03T11:20:13.359,0.085437,-1.251892,-1.190552,-0.170837,78.873413,58.712955,-16.777537,19.844853,-6.208557,2.405090,-3.357056,-1.901184,-40.581849,8.973981,68.719127
2025-10-03T11:20:13.369,0.095223,-1.252258,-1.190369,-0.170471,78.873413,58.705264,-16.803208,19.844853,-6.208557,2.405090,-3.357056,-1.901184,-40.581849,8.973981,68.719127
