time_iso,elapsed_s,Right_shoulder_elevation_pos_deg,Right_shoulder_protraction_pos_deg,Right_shoulder_abduction_pos_deg,Right_shoulder_rotation_pos_deg,Right_shoulder_flexion_pos_deg,Right_elbow_flexion_pos_deg,Right_wrist_pronation_pos_deg,Left_shoulder_elevation_pos_deg,Left_shoulder_protraction_pos_deg,Left_shoulder_abduction_pos_deg,Left_shoulder_rotation_pos_deg,Left_shoulder_flexion_pos_deg,Left_elbow_flexion_pos_deg,Left_wrist_pronation_pos_deg
2025-10-03T11:19:20.468,0.011209,3.956543,5.444092,-6.097229,80.574096,43.230470,-15.388256,-31.643460,-5.729187,2.445557,-2.989014,4.526001,-37.154300,9.081887,63.880895
2025-10-03T11:19:20.468,0.011311,3.956726,5.444092,-6.097229,80.574280,43.230470,-15.388691,-31.643460,-5.729370,2.445557,-2.989014,4.526001,-37.154300,9.081887,63.880895
2025-10-03T11:19:20.469,0.011369,3.956543,5.444092,-6.097229,80.574280,43.230470,-15.389127,-31.643460,-5.729553,2.445557,-2.989014,4.526001,-37.154300,9.081887,63.880895
2025-10-03T11:19:20.469,0.011421,3.956360,5.444092,-6.097229,80.574280,43.230470,-15.389996,-31.643460,-5.729553,2.445557,-2.989014,4.526001,-37.154300,9.081887,63.880895
2025-10-03T11:19:20.469,0.011473,3.956360,5.444092,-6.097229,80.574280,43.230470,-15.390431,-31.643460,-5.729553,2.445557,-2.989197,4.525818,-37.154300,9.081887,63.880895
2025-10-03T11:19:20.469,0.011543,3.956543,5.444092,-6.097229,80.574280,43.230470,-15.391302,-31.643460,-5.729370,2.445557,-2.989380,4.525452,-37.154300,9.081887,63.880895
2025-10-03T11:19:20.480,0.022930,3.956543,5.444092,-6.097229,80.574280,43.230470,-15.391737,-31.643460,-5.729370,2.445557,-2.989380,4.525452,-37.154300,9.081887,63.880895
2025-10-03T11:19:20.480,0.022990,3.956177,5.444092,-6.097229,80.574096,43.230286,-15.392607,-31.643460,-5.729004,2.445557,-2.989197,4.525452,-37.154300,9.081887,63.880895
2025-10-03T11:19:20.480,0.023041,3.955811,5.444092,-6.097229,80.574096,43.230286,-15.393042,-31.643460,-5.729004,2.445557,-2.989197,4.525452,-37.154481,9.081887,63.880895
2025-10-03T11:19:20.489,0.032184,3.955994,5.444092,-6.097229,80.574096,43.230286,-15.393913,-31.643460,-5.729004,2.445557,-2.989197,4.525452,-37.154481,9.081887,63.880895
2025-10-03T11:19:20.499,0.041546,3.955994,5.444092,-6.097229,80.574096,43.230286,-15.395217,-31.643460,-5.728638,2.445557,-2.989014,4.525452,-37.154481,9.081887,63.880895
2025-10-03T11:19:20.499,0.041600,3.955994,5.444092,-6.097046,80.574096,43.230286,-15.395653,-31.643460,-5.728638,2.445557,-2.989014,4.525452,-37.154481,9.081887,63.880895
2025-10-03T11:19:20.510,0.052786,3.955811,5.444092,-6.097046,80.574096,43.230286,-15.396524,-31.643460,-5.728638,2.445557,-2.989014,4.525452,-37.154481,9.081887,63.880895
2025-10-03T11:19:20.510,0.052849,3.955811,5.444092,-6.097046,80.574464,43.230286,-15.397828,-31.643460,-5.728638,2.445557,-2.989014,4.525269,-37.154481,9.081887,63.880895
2025-10-03T11:19:20.520,0.062591,3.955994,5.444092,-6.097046,80.574464,43.230286,-15.398264,-31.643460,-5.728821,2.445557,-2.989014,4.525269,-37.154481,9.081887,63.880895
2025-10-03T11:19:20.520,0.062654,3.955994,5.444092,-6.097046,80.574464,43.230286,-15.399133,-31.643460,-5.728821,2.445557,-2.989014,4.525269,-37.154481,9.081887,63.880895
2025-10-03T11:19:20.530,0.073014,3.955994,5.444092,-6.097046,80.574649,43.230286,-15.400004,-31.643460,-5.729004,2.445557,-2.989014,4.525269,-37.154481,9.081887,63.880895
2025-10-03T11:19:20.530,0.073081,3.955994,5.444092,-6.097046,80.574649,43.230286,-15.401310,-31.643460,-5.729187,2.445557,-2.989014,4.525269,-37.154300,9.081887,63.880895
