time_iso,elapsed_s,Right_shoulder_elevation_pos_deg,Right_shoulder_protraction_pos_deg,Right_shoulder_abduction_pos_deg,Right_shoulder_rotation_pos_deg,Right_shoulder_flexion_pos_deg,Right_elbow_flexion_pos_deg,Right_wrist_pronation_pos_deg,Left_shoulder_elevation_pos_deg,Left_shoulder_protraction_pos_deg,Left_shoulder_abduction_pos_deg,Left_shoulder_rotation_pos_deg,Left_shoulder_flexion_pos_deg,Left_elbow_flexion_pos_deg,Left_wrist_pronation_pos_deg
2025-10-03T11:19:43.443,0.004895,-1.156494,-2.454712,1.618286,77.298159,59.915041,-13.073078,-29.654581,-5.722229,2.434387,-3.133484,1.123718,-38.867065,9.067528,64.249465
2025-10-03T11:19:43.443,0.004995,-1.156860,-2.454712,1.618286,77.298159,59.915041,-13.073078,-29.654581,-5.722229,2.434387,-3.133484,1.123718,-38.867250,9.067528,64.249465
2025-10-03T11:19:43.443,0.005077,-1.157043,-2.454712,1.618103,77.297975,59.915041,-13.073078,-29.654581,-5.722229,2.434570,-3.133484,1.123718,-38.867250,9.067528,64.249465
2025-10-03T11:19:43.448,0.010468,-1.156860,-2.454712,1.617920,77.297975,59.915041,-13.073078,-29.654581,-5.722229,2.434570,-3.133484,1.123718,-38.867065,9.067528,64.249465
2025-10-03T11:19:43.460,0.021694,-1.156860,-2.454712,1.617737,77.297975,59.915041,-13.073078,-29.654581,-5.722229,2.434570,-3.133484,1.123718,-38.867065,9.067528,64.249465
2025-10-03T11:19:43.460,0.021782,-1.156860,-2.454712,1.617737,77.297975,59.915041,-13.073078,-29.654581,-5.722229,2.434570,-3.133484,1.123718,-38.867065,9.067528,64.249465
2025-10-03T11:19:43.470,0.031696,-1.156677,-2.454712,1.617737,77.297975,59.915041,-13.073078,-29.654581,-5.722412,2.434570,-3.133484,1.123718,-38.867065,9.067528,64.249465
2025-10-03T11:19:43.470,0.031773,-1.156677,-2.454529,1.617554,77.297975,59.915041,-13.073078,-29.654581,-5.722412,2.434570,-3.133484,1.123718,-38.867065,9.067528,64.249465
2025-10-03T11:19:43.479,0.041068,-1.156860,-2.454529,1.617554,77.297975,59.914857,-13.073078,-29.654581,-5.722412,2.434570,-3.133484,1.123718,-38.867250,9.067528,64.249465
2025-10-03T11:19:43.479,0.041145,-1.156860,-2.454529,1.617554,77.297975,59.914672,-13.073078,-29.654581,-5.722412,2.434570,-3.133484,1.123535,-38.867065,9.067528,64.249465
2025-10-03T11:19:43.489,0.051180,-1.156860,-2.454529,1.617554,77.297975,59.914672,-13.073078,-29.654581,-5.722412,2.434570,-3.133484,1.123535,-38.866884,9.067528,64.249465
2025-10-03T11:19:43.489,0.051258,-1.156860,-2.454529,1.617371,77.297975,59.914672,-13.073078,-29.654581,-5.722412,2.434570,-3.133484,1.123535,-38.867250,9.067528,64.249465
2025-10-03T11:19:43.499,0.060671,-1.156860,-2.454346,1.617371,77.297975,59.914310,-13.072642,-29.654581,-5.722412,2.434570,-3.133484,1.123535,-38.867065,9.067528,64.249465
2025-10-03T11:19:43.499,0.060747,-1.157043,-2.454346,1.617371,77.297975,59.914310,-13.072642,-29.654581,-5.722412,2.434570,-3.133484,1.123535,-38.867065,9.067528,64.249465
2025-10-03T11:19:43.510,0.071910,-1.157043,-2.454346,1.617371,77.297975,59.914310,-13.072642,-29.654581,-5.722412,2.434570,-3.133484,1.123535,-38.867065,9.067528,64.249465
2025-10-03T11:19:43.510,0.072005,-1.157043,-2.454346,1.617188,77.297975,59.914310,-13.072642,-29.654581,-5.722412,2.434570,-3.133484,1.123535,-38.867250,9.067528,64.249465
2025-10-03T11:19:43.519,0.080841,-1.156860,-2.454346,1.617004,77.298159,59.914126,-13.072642,-29.654581,-5.722412,2.434387,-3.133484,1.123535,-38.866884,9.067528,64.249465
2025-10-03T11:19:43.519,0.080941,-1.156677,-2.454346,1.617004,77.298159,59.914126,-13.072642,-29.654581,-5.722229,2.434387,-3.133667,1.123535,-38.867065,9.067528,64.249465
2025-10-03T11:19:43.529,0.091059,-1.156860,-2.454346,1.617004,77.298159,59.913941,-13.072642,-29.654581,-5.722229,2.434387,-3.133667,1.123535,-38.867250,9.067528,64.249465
