time_iso,elapsed_s,Right_shoulder_elevation_pos_deg,Right_shoulder_protraction_pos_deg,Right_shoulder_abduction_pos_deg,Right_shoulder_rotation_pos_deg,Right_shoulder_flexion_pos_deg,Right_elbow_flexion_pos_deg,Right_wrist_pronation_pos_deg,Left_shoulder_elevation_pos_deg,Left_shoulder_protraction_pos_deg,Left_shoulder_abduction_pos_deg,Left_shoulder_rotation_pos_deg,Left_shoulder_flexion_pos_deg,Left_elbow_flexion_pos_deg,Left_wrist_pronation_pos_deg
2025-10-03T11:20:00.079,0.004079,-0.482849,-2.207703,3.235657,71.804262,61.627629,-11.608959,-35.547508,-5.724060,2.433472,-3.326477,0.305969,-39.302309,9.063612,64.327432
2025-10-03T11:20:00.079,0.004178,-0.481018,-2.207703,3.227966,71.806824,61.624146,-11.608959,-35.547508,-5.724060,2.433472,-3.326477,0.305969,-39.302309,9.063612,64.327432
2025-10-03T11:20:00.089,0.013878,-0.479370,-2.207703,3.220825,71.809023,61.621215,-11.608959,-35.547508,-5.724060,2.433472,-3.326477,0.305969,-39.302309,9.063612,64.327432
2025-10-03T11:20:00.089,0.013981,-0.477905,-2.207153,3.211670,71.812322,61.617008,-11.608959,-35.547508,-5.724060,2.433472,-3.326477,0.305969,-39.302309,9.063612,64.327432
2025-10-03T11:20:00.098,0.023355,-0.475708,-2.206055,3.203430,71.817083,61.612794,-11.608959,-35.547508,-5.724060,2.433472,-3.326294,0.305969,-39.302309,9.063612,64.327432
2025-10-03T11:20:00.098,0.023443,-0.469849,-2.202576,3.188782,71.825866,61.603826,-11.608959,-35.547508,-5.723877,2.433472,-3.326294,0.305969,-39.302309,9.063612,64.327432
2025-10-03T11:20:00.109,0.033636,-0.466187,-2.201294,3.182739,71.830996,61.599427,-11.608959,-35.548925,-5.723877,2.433472,-3.326294,0.305969,-39.302309,9.064047,64.327432
2025-10-03T11:20:00.109,0.033708,-0.466187,-2.201294,3.182739,71.830996,61.599427,-11.608959,-35.548925,-5.723877,2.433472,-3.326294,0.305969,-39.302309,9.064047,64.327432
2025-10-03T11:20:00.118,0.043445,-0.461609,-2.200195,3.176880,71.835572,61.594482,-11.609395,-35.548925,-5.724060,2.433472,-3.326294,0.305969,-39.302309,9.064047,64.327432
2025-10-03T11:20:00.129,0.053519,-0.450806,-2.197632,3.163330,71.843632,61.586429,-11.609829,-35.548925,-5.724060,2.433289,-3.326477,0.305969,-39.302309,9.064047,64.327432
2025-10-03T11:20:00.129,0.053601,-0.445313,-2.197083,3.154541,71.847661,61.581853,-11.609829,-35.548925,-5.724060,2.433289,-3.326477,0.305969,-39.302309,9.064047,64.327432
2025-10-03T11:20:00.138,0.063440,-0.439636,-2.196533,3.145569,71.852238,61.577639,-11.609829,-35.548925,-5.724060,2.433289,-3.326294,0.305969,-39.302309,9.064047,64.327432
2025-10-03T11:20:00.139,0.063527,-0.434143,-2.195801,3.136047,71.855899,61.573793,-11.609829,-35.548925,-5.724060,2.433289,-3.326477,0.305969,-39.302309,9.064047,64.327432
2025-10-03T11:20:00.148,0.072825,-0.429565,-2.195435,3.127991,71.861206,61.568117,-11.609829,-35.548925,-5.724060,2.433289,-3.326477,0.305969,-39.302309,9.063612,64.327432
2025-10-03T11:20:00.148,0.072909,-0.424622,-2.194519,3.119019,71.867435,61.561526,-11.609829,-35.550342,-5.723877,2.433289,-3.326294,0.305969,-39.302309,9.063612,64.327432
2025-10-03T11:20:00.159,0.084113,-0.418945,-2.193237,3.110413,71.873842,61.554751,-11.610265,-35.550342,-5.723877,2.433289,-3.326294,0.305969,-39.302309,9.064047,64.327432
2025-10-03T11:20:00.159,0.084196,-0.413818,-2.192322,3.102539,71.879517,61.548890,-11.611135,-35.550342,-5.723877,2.433289,-3.326294,0.305969,-39.302490,9.064047,64.327432
2025-10-03T11:20:00.169,0.094010,-0.407593,-2.191772,3.091919,71.886293,61.543399,-11.612440,-35.550342,-5.724060,2.433289,-3.326294,0.305969,-39.302490,9.064047,64.327432
2025-10-03T11:20:00.169,0.094098,-0.398438,-2.191589,3.079651,71.893069,61.538638,-11.615485,-35.554594,-5.724243,2.433289,-3.326294,0.305969,-39.302674,9.064047,64.327432
2025-10-03T11:20:00.179,0.104115,-0.388916,-2.191772,3.064819,71.900759,61.534062,-11.618966,-35.554594,-5.724243,2.433289,-3.326477,0.305969,-39.302674,9.064047,64.327432
2025-10-03T11:20:00.179,0.104204,-0.380127,-2.191956,3.051086,71.910281,61.529302,-11.622883,-35.554594,-5.724243,2.433289,-3.326477,0.305969,-39.302674,9.063612,64.327432
2025-10-03T11:20:00.189,0.114072,-0.372803,-2.191040,3.037720,71.920171,61.523072,-11.629844,-35.554594,-5.724243,2.433289,-3.326477,0.305969,-39.302674,9.063612,64.327432
