time_iso,elapsed_s,Right_shoulder_elevation_pos_deg,Right_shoulder_protraction_pos_deg,Right_shoulder_abduction_pos_deg,Right_shoulder_rotation_pos_deg,Right_shoulder_flexion_pos_deg,Right_elbow_flexion_pos_deg,Right_wrist_pronation_pos_deg,Left_shoulder_elevation_pos_deg,Left_shoulder_protraction_pos_deg,Left_shoulder_abduction_pos_deg,Left_shoulder_rotation_pos_deg,Left_shoulder_flexion_pos_deg,Left_elbow_flexion_pos_deg,Left_wrist_pronation_pos_deg
2025-10-03T11:20:27.338,0.005915,1.461914,-2.713623,-26.366272,26.114870,-3.766846,-14.829150,41.916741,-6.067932,2.409851,-3.987854,-4.884521,-42.298648,8.970500,69.042339
2025-10-03T11:20:27.338,0.006021,1.459168,-2.713623,-26.366272,26.114137,-3.766846,-14.859172,41.916741,-6.067932,2.409851,-3.987854,-4.884521,-42.298648,8.970500,69.042339
2025-10-03T11:20:27.348,0.015839,1.455689,-2.713257,-26.366272,26.113953,-3.767212,-14.890499,41.916741,-6.067932,2.409851,-3.987854,-4.884521,-42.298648,8.970500,69.043760
2025-10-03T11:20:27.348,0.015930,1.451660,-2.713074,-26.366272,26.114137,-3.767395,-14.921827,41.916741,-6.067932,2.409851,-3.987854,-4.884521,-42.298648,8.970500,69.043760
2025-10-03T11:20:27.358,0.026160,1.447998,-2.712891,-26.366272,26.114503,-3.767395,-14.957940,41.918158,-6.068116,2.409851,-3.987854,-4.884521,-42.298648,8.970500,69.043760
2025-10-03T11:20:27.358,0.026252,1.444153,-2.712891,-26.366456,26.114503,-3.767578,-14.991878,41.918158,-6.068116,2.409851,-3.987854,-4.884521,-42.298463,8.970500,69.043760
2025-10-03T11:20:27.368,0.035875,1.441223,-2.712708,-26.366456,26.114685,-3.768127,-15.026686,41.919576,-6.068299,2.409851,-3.987854,-4.884521,-42.298463,8.970500,69.043760
2025-10-03T11:20:27.368,0.035957,1.437378,-2.712708,-26.366456,26.115235,-3.769593,-15.060190,41.922414,-6.068299,2.409851,-3.987854,-4.884521,-42.298463,8.970500,69.043760
2025-10-03T11:20:27.378,0.046168,1.433533,-2.712891,-26.366456,26.115601,-3.771423,-15.094127,41.922414,-6.068482,2.409851,-3.987854,-4.884521,-42.298463,8.970065,69.043760
2025-10-03T11:20:27.378,0.046249,1.429504,-2.712708,-26.366456,26.115601,-3.772339,-15.127629,41.923831,-6.068482,2.409851,-3.988037,-4.884521,-42.298463,8.970500,69.043760
2025-10-03T11:20:27.388,0.056149,1.425293,-2.712524,-26.366456,26.115418,-3.772705,-15.158087,41.923831,-6.068482,2.409851,-3.988037,-4.884521,-42.298279,8.970500,69.043760
2025-10-03T11:20:27.388,0.056229,1.422180,-2.712524,-26.366456,26.115235,-3.772888,-15.185063,41.923831,-6.068482,2.409851,-3.987671,-4.884521,-42.298463,8.970065,69.043760
2025-10-03T11:20:27.398,0.065461,1.419800,-2.712524,-26.366456,26.115418,-3.772705,-15.212474,41.923831,-6.068482,2.409851,-3.987854,-4.884521,-42.298648,8.970500,69.043760
2025-10-03T11:20:27.409,0.076670,1.417053,-2.712891,-26.366456,26.115418,-3.771423,-15.239451,41.925248,-6.068482,2.409851,-3.988220,-4.884521,-42.298648,8.970500,69.043760
2025-10-03T11:20:27.409,0.076753,1.413757,-2.712891,-26.366639,26.114870,-3.769593,-15.265556,41.925248,-6.068482,2.409851,-3.988220,-4.884521,-42.298648,8.970500,69.043760
2025-10-03T11:20:27.409,0.076826,1.410278,-2.712708,-26.366639,26.114685,-3.768494,-15.290359,41.925248,-6.068482,2.409851,-3.988037,-4.884521,-42.298648,8.970500,69.043760
2025-10-03T11:20:27.417,0.085432,1.407715,-2.712708,-26.366639,26.114870,-3.767944,-15.314288,41.925248,-6.068299,2.409851,-3.988220,-4.884521,-42.298648,8.970500,69.043760
2025-10-03T11:20:27.429,0.096710,1.405151,-2.712708,-26.366822,26.114870,-3.767761,-15.340830,41.925248,-6.068299,2.409851,-3.988037,-4.884521,-42.298648,8.970500,69.043760
2025-10-03T11:20:27.429,0.096812,1.402954,-2.712708,-26.367004,26.114870,-3.767578,-15.364760,41.925248,-6.068116,2.409851,-3.987854,-4.884521,-42.298648,8.970500,69.043760
2025-10-03T11:20:27.429,0.096896,1.401672,-2.712524,-26.367554,26.114685,-3.767395,-15.391302,41.925248,-6.068116,2.409851,-3.988220,-4.884521,-42.298648,8.970500,69.043760
2025-10-03T11:20:27.437,0.105102,1.400940,-2.712891,-26.367737,26.114320,-3.767212,-15.419149,41.925248,-6.068116,2.409851,-3.988220,-4.884521,-42.298648,8.970500,69.043760
2025-10-03T11:20:27.447,0.115341,1.400208,-2.712891,-26.367737,26.114137,-3.767029,-15.449606,41.928083,-6.068116,2.409851,-3.988220,-4.884521,-42.298648,8.970500,69.043760
2025-10-03T11:20:27.447,0.115428,1.398743,-2.712708,-26.367554,26.114870,-3.766846,-15.518352,41.940841,-6.068299,2.409851,-3.988220,-4.884339,-42.298648,8.970500,69.045173
2025-10-03T11:20:27.459,0.126623,1.398193,-2.712708,-26.367554,26.115418,-3.766846,-15.556205,41.950762,-6.068299,2.409851,-3.988220,-4.884521,-42.298648,8.970500,69.045173
2025-10-03T11:20:27.459,0.126723,1.397644,-2.712708,-26.367554,26.115418,-3.767029,-15.597106,41.963521,-6.068299,2.409851,-3.988220,-4.884521,-42.298648,8.970500,69.045173
2025-10-03T11:20:27.467,0.135289,1.397278,-2.712708,-26.367372,26.115418,-3.767212,-15.637134,41.979114,-6.068299,2.409851,-3.988220,-4.884521,-42.298648,8.970500,69.045173
2025-10-03T11:20:27.467,0.135369,1.396912,-2.712708,-26.367189,26.115601,-3.767212,-15.684126,41.996125,-6.068299,2.409851,-3.988220,-4.884521,-42.298648,8.970500,69.045173
2025-10-03T11:20:27.479,0.146556,1.395996,-2.712708,-26.367004,26.116150,-3.767395,-15.733727,42.007467,-6.068482,2.409851,-3.988220,-4.884705,-42.298463,8.970500,69.046594
2025-10-03T11:20:27.479,0.146650,1.395081,-2.712708,-26.366639,26.116517,-3.767395,-15.786809,42.017391,-6.068299,2.409851,-3.988220,-4.884705,-42.298463,8.970500,69.046594
2025-10-03T11:20:27.489,0.156499,1.393982,-2.712708,-26.366272,26.116883,-3.767944,-15.842503,42.024477,-6.068299,2.409851,-3.988220,-4.884888,-42.298463,8.970500,69.046594
