time_iso,elapsed_s,Right_shoulder_elevation_pos_deg,Right_shoulder_protraction_pos_deg,Right_shoulder_abduction_pos_deg,Right_shoulder_rotation_pos_deg,Right_shoulder_flexion_pos_deg,Right_elbow_flexion_pos_deg,Right_wrist_pronation_pos_deg,Left_shoulder_elevation_pos_deg,Left_shoulder_protraction_pos_deg,Left_shoulder_abduction_pos_deg,Left_shoulder_rotation_pos_deg,Left_shoulder_flexion_pos_deg,Left_elbow_flexion_pos_deg,Left_wrist_pronation_pos_deg
2025-10-03T11:20:39.010,0.002175,0.899597,-3.049622,-23.437683,23.296693,-0.484863,-18.934338,44.387603,-6.056397,2.416260,-5.016358,-7.547791,-44.013794,8.966584,70.169327
2025-10-03T11:20:39.010,0.002278,0.899048,-3.049622,-23.437683,23.296693,-0.484863,-18.948261,44.387603,-6.056397,2.416260,-5.016541,-7.547791,-44.013794,8.966584,70.169327
2025-10-03T11:20:39.018,0.009911,0.898499,-3.049622,-23.437683,23.296693,-0.484863,-18.963055,44.387603,-6.056397,2.416260,-5.016541,-7.547791,-44.013794,8.966584,70.169327
2025-10-03T11:20:39.018,0.009986,0.898315,-3.049622,-23.437683,23.297058,-0.484863,-18.976108,44.387603,-6.056397,2.416260,-5.016541,-7.547791,-44.013978,8.966584,70.169327
2025-10-03T11:20:39.028,0.020203,0.897949,-3.049622,-23.437683,23.297058,-0.484863,-18.991336,44.387603,-6.056397,2.416260,-5.016541,-7.547791,-44.013978,8.966584,70.169327
2025-10-03T11:20:39.037,0.029421,0.897583,-3.049622,-23.437683,23.297058,-0.484863,-19.020053,44.387603,-6.056397,2.416260,-5.016724,-7.547791,-44.013978,8.966584,70.169327
2025-10-03T11:20:39.037,0.029514,0.897400,-3.049438,-23.437683,23.297243,-0.484863,-19.032670,44.387603,-6.056397,2.416260,-5.016907,-7.547791,-44.013978,8.967019,70.170741
2025-10-03T11:20:39.048,0.039719,0.896851,-3.049438,-23.437683,23.297425,-0.484863,-19.046594,44.387603,-6.056397,2.416260,-5.017090,-7.547791,-44.013978,8.967019,70.170741
2025-10-03T11:20:39.048,0.039800,0.896301,-3.049438,-23.437683,23.297425,-0.484863,-19.060083,44.387603,-6.056397,2.416260,-5.017090,-7.547791,-44.014162,8.966584,70.170741
2025-10-03T11:20:39.058,0.049978,0.895752,-3.049438,-23.437683,23.297243,-0.484863,-19.075311,44.387603,-6.056397,2.416260,-5.017456,-7.547791,-44.014162,8.966584,70.172161
2025-10-03T11:20:39.058,0.050059,0.894836,-3.049438,-23.437683,23.297243,-0.484863,-19.089235,44.387603,-6.056213,2.416260,-5.017456,-7.547974,-44.014162,8.967019,70.172161
2025-10-03T11:20:39.067,0.059598,0.894287,-3.049438,-23.437683,23.297243,-0.484863,-19.105333,44.387603,-6.056213,2.416260,-5.017456,-7.547974,-44.014162,8.967019,70.172161
2025-10-03T11:20:39.068,0.059702,0.893555,-3.049438,-23.437500,23.297425,-0.484863,-19.118386,44.387603,-6.056213,2.416260,-5.017456,-7.547974,-44.014343,8.967019,70.172161
2025-10-03T11:20:39.078,0.069901,0.892456,-3.049622,-23.437500,23.297791,-0.485046,-19.133616,44.387603,-6.056213,2.416260,-5.018006,-7.547974,-44.014343,8.967019,70.172161
2025-10-03T11:20:39.078,0.069992,0.891357,-3.049622,-23.437500,23.297975,-0.485046,-19.145363,44.387603,-6.056213,2.416260,-5.018189,-7.547974,-44.014528,8.967019,70.172161
2025-10-03T11:20:39.087,0.079442,0.890442,-3.049622,-23.437500,23.297975,-0.485046,-19.157110,44.387603,-6.056397,2.416260,-5.018372,-7.547974,-44.014528,8.966584,70.173575
2025-10-03T11:20:39.087,0.079523,0.889526,-3.049438,-23.437683,23.297975,-0.485046,-19.167553,44.387603,-6.056397,2.416260,-5.018372,-7.548157,-44.014528,8.967019,70.173575
2025-10-03T11:20:39.098,0.089759,0.888245,-3.049438,-23.437683,23.297975,-0.485046,-19.176255,44.387603,-6.056397,2.416260,-5.018555,-7.548340,-44.014528,8.967019,70.173575
2025-10-03T11:20:39.098,0.089857,0.887146,-3.049438,-23.437500,23.298158,-0.484863,-19.182346,44.387603,-6.056397,2.416260,-5.018555,-7.548524,-44.014528,8.967019,70.173575
2025-10-03T11:20:39.108,0.100137,0.886047,-3.049622,-23.437683,23.297975,-0.484863,-19.189307,44.387603,-6.056397,2.416077,-5.018738,-7.548706,-44.014528,8.967019,70.173575
2025-10-03T11:20:39.108,0.100244,0.884949,-3.049438,-23.437868,23.297791,-0.484680,-19.193660,44.387603,-6.056397,2.416077,-5.018921,-7.548889,-44.014528,8.967019,70.173575
2025-10-03T11:20:39.118,0.109830,0.883850,-3.049438,-23.437868,23.297791,-0.484497,-19.197575,44.387603,-6.056397,2.416077,-5.019287,-7.548889,-44.014528,8.966584,70.173575
2025-10-03T11:20:39.118,0.109913,0.882568,-3.049438,-23.437868,23.297608,-0.484497,-19.206277,44.387603,-6.056397,2.416077,-5.019287,-7.549073,-44.014528,8.966584,70.173575
2025-10-03T11:20:39.128,0.120097,0.881836,-3.049622,-23.437868,23.297425,-0.484497,-19.214545,44.387603,-6.056397,2.416077,-5.019287,-7.549073,-44.014528,8.967019,70.173575
2025-10-03T11:20:39.128,0.120177,0.880920,-3.049438,-23.437868,23.297425,-0.484497,-19.224116,44.387603,-6.056397,2.416077,-5.019287,-7.549073,-44.014712,8.967019,70.173575
2025-10-03T11:20:39.137,0.129391,0.880188,-3.049438,-23.437868,23.297608,-0.484680,-19.236734,44.387603,-6.056397,2.416077,-5.019287,-7.549073,-44.014712,8.967019,70.173575
2025-10-03T11:20:39.137,0.129472,0.879456,-3.049438,-23.437868,23.297975,-0.484863,-19.250658,44.387603,-6.056397,2.416077,-5.019470,-7.549073,-44.014712,8.967019,70.173575
2025-10-03T11:20:39.148,0.139690,0.878723,-3.049438,-23.437868,23.298158,-0.484863,-19.265016,44.387603,-6.056397,2.416077,-5.019653,-7.549255,-44.014712,8.967019,70.174996
2025-10-03T11:20:39.148,0.139772,0.877625,-3.049438,-23.437683,23.298706,-0.485229,-19.281549,44.387603,-6.056213,2.416260,-5.019836,-7.549255,-44.014712,8.967019,70.174996
2025-10-03T11:20:39.158,0.149967,0.876343,-3.049622,-23.437500,23.299256,-0.485413,-19.302000,44.387603,-6.056213,2.416260,-5.019836,-7.549255,-44.014712,8.967019,70.174996
2025-10-03T11:20:39.158,0.150037,0.875061,-3.049438,-23.437318,23.299988,-0.485413,-19.320274,44.387603,-6.056213,2.416260,-5.019836,-7.549255,-44.014893,8.967454,70.174996
2025-10-03T11:20:39.167,0.159580,0.873413,-3.049438,-23.436951,23.301088,-0.485596,-19.339853,44.387603,-6.056213,2.416260,-5.020020,-7.549439,-44.014893,8.967454,70.176417
2025-10-03T11:20:39.168,0.159666,0.870667,-3.049622,-23.436768,23.302369,-0.485596,-19.360738,44.387603,-6.056213,2.416260,-5.020203,-7.549439,-44.014893,8.967454,70.176417
2025-10-03T11:20:39.178,0.169882,0.868469,-3.049438,-23.436585,23.303284,-0.485596,-19.384234,44.387603,-6.056397,2.416260,-5.020569,-7.549439,-44.014893,8.967454,70.176417
2025-10-03T11:20:39.178,0.169966,0.864624,-3.049438,-23.436585,23.304016,-0.485596,-19.407730,44.387603,-6.056213,2.416260,-5.020569,-7.549439,-44.015078,8.967454,70.177830
2025-10-03T11:20:39.187,0.179370,0.860962,-3.049438,-23.436768,23.304566,-0.485779,-19.433835,44.387603,-6.056213,2.416260,-5.020752,-7.549439,-44.015259,8.967454,70.177830
2025-10-03T11:20:39.198,0.189859,0.857483,-3.049438,-23.436951,23.305481,-0.486145,-19.464292,44.387603,-6.056397,2.416260,-5.020752,-7.549439,-44.015259,8.967454,70.177830
2025-10-03T11:20:39.198,0.189953,0.854553,-3.049255,-23.437135,23.306764,-0.486511,-19.498230,44.387603,-6.056397,2.416260,-5.020935,-7.549439,-44.015259,8.967454,70.179251
2025-10-03T11:20:39.198,0.190023,0.851807,-3.048889,-23.437135,23.308229,-0.486694,-19.532603,44.387603,-6.056397,2.416260,-5.021118,-7.549622,-44.015259,8.967890,70.179251
2025-10-03T11:20:39.208,0.200241,0.849426,-3.048340,-23.437135,23.309144,-0.486877,-19.573068,44.390438,-6.056397,2.416260,-5.021485,-7.549622,-44.015259,8.967019,70.179251
2025-10-03T11:20:39.208,0.200321,0.846497,-3.047058,-23.437135,23.309692,-0.486877,-19.617014,44.393272,-6.056397,2.416260,-5.021485,-7.549622,-44.015259,8.967454,70.180665
2025-10-03T11:20:39.218,0.209919,0.844299,-3.045593,-23.436951,23.310609,-0.486877,-19.666179,44.398945,-6.056397,2.416260,-5.021485,-7.549622,-44.015259,8.967454,70.180665
2025-10-03T11:20:39.228,0.220155,0.840454,-3.044312,-23.436585,23.312440,-0.487061,-19.720132,44.400362,-6.056397,2.416260,-5.021668,-7.549805,-44.015443,8.967019,70.180665
2025-10-03T11:20:39.228,0.220227,0.837891,-3.042481,-23.436402,23.313355,-0.487610,-19.778437,44.400362,-6.056397,2.416260,-5.021668,-7.549805,-44.015443,8.967454,70.182086
2025-10-03T11:20:39.237,0.229468,0.835144,-3.040650,-23.436035,23.313905,-0.488709,-19.837175,44.400362,-6.056397,2.416260,-5.021668,-7.549805,-44.015628,8.967019,70.182086
2025-10-03T11:20:39.239,0.230691,0.833313,-3.039551,-23.435670,23.315185,-0.490906,-19.902440,44.400362,-6.056397,2.416260,-5.021668,-7.549805,-44.015628,8.967454,70.183500
2025-10-03T11:20:39.239,0.230743,0.830933,-3.038452,-23.434570,23.316835,-0.492737,-19.970315,44.400362,-6.056397,2.416260,-5.021851,-7.549805,-44.015628,8.967454,70.183500
2025-10-03T11:20:39.247,0.239552,0.827820,-3.037354,-23.433472,23.319581,-0.495300,-20.036888,44.400362,-6.056397,2.416260,-5.021851,-7.549805,-44.015628,8.967454,70.183500
2025-10-03T11:20:39.259,0.250785,0.824341,-3.035706,-23.432374,23.322693,-0.497864,-20.107809,44.400362,-6.056397,2.416260,-5.022034,-7.549805,-44.015809,8.967454,70.184920
2025-10-03T11:20:39.259,0.250884,0.818665,-3.034424,-23.429262,23.331482,-0.503357,-20.257484,44.400362,-6.056397,2.416260,-5.022766,-7.549988,-44.015993,8.967454,70.186334
2025-10-03T11:20:39.259,0.250952,0.818665,-3.034424,-23.429262,23.331482,-0.503357,-20.257484,44.400362,-6.056397,2.416260,-5.022766,-7.549988,-44.015993,8.967454,70.186334
2025-10-03T11:20:39.267,0.259568,0.815735,-3.034241,-23.428162,23.336060,-0.505371,-20.335802,44.400362,-6.056397,2.416260,-5.023682,-7.550171,-44.015993,8.967454,70.186334
2025-10-03T11:20:39.279,0.270786,0.808594,-3.034241,-23.427247,23.344484,-0.508667,-20.500705,44.407448,-6.056397,2.416260,-5.025330,-7.550354,-44.015993,8.967454,70.187755
2025-10-03T11:20:39.279,0.270859,0.808594,-3.034241,-23.427247,23.344484,-0.508667,-20.500705,44.407448,-6.056397,2.416260,-5.025330,-7.550354,-44.015993,8.967454,70.187755
2025-10-03T11:20:39.287,0.279384,0.804199,-3.034241,-23.426881,23.349794,-0.509583,-20.587727,44.411700,-6.056397,2.416260,-5.026062,-7.550720,-44.015993,8.967454,70.189175
2025-10-03T11:20:39.287,0.279456,0.795044,-3.034058,-23.426697,23.357850,-0.511230,-20.772644,44.421624,-6.056213,2.416260,-5.026612,-7.551087,-44.015993,8.967454,70.190589
2025-10-03T11:20:39.298,0.289685,0.790283,-3.034058,-23.426514,23.362244,-0.512329,-20.874894,44.421624,-6.056213,2.416260,-5.026612,-7.551269,-44.016358,8.967454,70.190589
2025-10-03T11:20:39.298,0.289769,0.785339,-3.034241,-23.426149,23.366822,-0.512878,-20.981059,44.421624,-6.056213,2.416260,-5.026795,-7.551453,-44.016358,8.967454,70.190589
2025-10-03T11:20:39.308,0.299969,0.780029,-3.033875,-23.425599,23.371949,-0.513245,-21.093750,44.423042,-6.056213,2.416260,-5.027344,-7.551453,-44.016543,8.967454,70.192010
2025-10-03T11:20:39.308,0.300072,0.775818,-3.033508,-23.425233,23.376343,-0.513062,-21.214274,44.423042,-6.056213,2.416260,-5.027893,-7.551636,-44.016908,8.967454,70.192010
2025-10-03T11:20:39.317,0.309613,0.771423,-3.033508,-23.424684,23.380555,-0.513245,-21.340018,44.423042,-6.056213,2.416260,-5.028442,-7.551636,-44.017093,8.967454,70.193424
2025-10-03T11:20:39.318,0.309697,0.766846,-3.033508,-23.423768,23.384949,-0.513611,-21.468372,44.423042,-6.056213,2.416260,-5.028992,-7.551819,-44.017274,8.967454,70.193424
2025-10-03T11:20:39.327,0.319621,0.761719,-3.033142,-23.421753,23.388062,-0.514160,-21.606299,44.423042,-6.056397,2.416260,-5.029724,-7.552002,-44.017274,8.967454,70.193424
