subject,rep_idx,t_rel_sec,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27
S,10,0.00105358400003297,0.5467842817306519,29.67271614074707,-0.08536603301763535,0.8486652374267578,-0.8536603450775146,-5.843377590179443,0.5691260695457458,-2.5491628646850586,0.8515574932098389,5.462576389312744,-1.8397365808486938,0.7941559553146362,0.1931578814983368,0.22910872101783752,-0.11965370178222656,-30.75380516052246,0.03861796855926514,1.6988683938980103,-0.2273295670747757,13.074860572814941,-0.5286002159118652,6.509912014007568,-1.1733291149139404,-9.44118881225586,0.08720149099826813,3.1126341819763184,0.6240333318710327,0.4374517798423767
S,10,0.005417125000008127,0.5467842817306519,29.71314811706543,-0.08537881821393967,0.8698380589485168,-0.8535453081130981,-5.80152702331543,0.5691260695457458,-2.538733959197998,0.8517205119132996,5.420650959014893,-1.839744210243225,0.8245314359664917,0.1931331306695938,0.21306972205638885,-0.11965370178222656,-30.763460159301758,0.03861796855926514,1.7390389442443848,-0.2273295670747757,13.085186004638672,-0.5286033749580383,6.499933242797852,-1.1733291149139404,-9.431397438049316,0.08720149099826813,3.1021902561187744,0.6240333318710327,0.44238680601119995
S,10,0.010857125000029555,0.5467842817306519,29.723257064819336,-0.08540118485689163,0.8486652374267578,-0.8534334301948547,-5.8119893074035645,0.5691260695457458,-2.5283052921295166,0.8519026637077332,5.452095031738281,-1.8397517204284668,0.8245314359664917,0.19303417205810547,0.2217060923576355,-0.11965370178222656,-30.763460159301758,0.03861796855926514,1.7289961576461792,-0.2273295670747757,13.085186004638672,-0.5286033749580383,6.52987003326416,-1.1733291149139404,-9.470562934875488,0.08720149099826813,3.1126341819763184,0.6240333318710327,0.4362179636955261
S,10,0.015513499999997293,0.5467842817306519,29.682825088500977,-0.0854235589504242,0.8486652374267578,-0.8533151745796204,-5.822452068328857,0.5691260695457458,-2.559591770172119,0.8520944118499756,5.494020938873291,-1.839744210243225,0.8346565365791321,0.1929599493741989,0.23034246265888214,-0.11965370178222656,-30.782773971557617,0.03861796855926514,1.7289961576461792,-0.2273295670747757,13.095512390136719,-0.5286033749580383,6.509912014007568,-1.1733291149139404,-9.470562934875488,0.08720149099826813,3.0708587169647217,0.6240333318710327,0.43868550658226013
S,10,0.020156166999981906,0.5467842817306519,29.67271614074707,-0.08544592559337616,0.8804244995117188,-0.8531713485717773,-5.832914352416992,0.5691260695457458,-2.5491628646850586,0.8522829413414001,5.48353910446167,-1.839744210243225,0.8346565365791321,0.1929599493741989,0.21800479292869568,-0.11965050548315048,-30.763460159301758,0.03861796855926514,1.7490816116333008,-0.2273295670747757,13.064535140991211,-0.5286033749580383,6.509912014007568,-1.1733291149139404,-9.460770606994629,0.08720149099826813,3.0917465686798096,0.6240333318710327,0.4349842369556427
S,10,0.025597084000025916,0.5467842817306519,29.65250015258789,-0.08546190708875656,0.8486652374267578,-0.8530371785163879,-5.80152702331543,0.5691260695457458,-2.5700206756591797,0.8524523377418518,5.473058223724365,-1.8397517204284668,0.8346565365791321,0.19288572669029236,0.21183593571186066,-0.11965050548315048,-30.811742782592773,0.03861796855926514,1.7089110612869263,-0.2273295670747757,13.085186004638672,-0.5286033749580383,6.499933242797852,-1.1733291149139404,-9.41181468963623,0.08720149099826813,3.1021902561187744,0.6240333318710327,0.4337504506111145
S,10,0.0299125000000231,0.5467906594276428,29.622175216674805,-0.08546829968690872,0.8698380589485168,-0.852896511554718,-5.791064262390137,0.5691292881965637,-2.559591770172119,0.8526248931884766,5.452095031738281,-1.8397517204284668,0.8144062757492065,0.1928362399339676,0.22910872101783752,-0.1196473091840744,-30.8310546875,0.03861796855926514,1.7089110612869263,-0.2273295670747757,13.064535140991211,-0.5286033749580383,6.519890785217285,-1.1733291149139404,-9.421605110168457,0.08720149099826813,3.1021902561187744,0.6240333318710327,0.4325166642665863
S,10,0.035676500000022315,0.5467906594276428,29.622175216674805,-0.08547469228506088,0.8592517375946045,-0.8527527451515198,-5.8119893074035645,0.5691292881965637,-2.559591770172119,0.8527814745903015,5.378725051879883,-1.8397517204284668,0.8549068570137024,0.1928362399339676,0.21553725004196167,-0.1196473091840744,-30.869680404663086,0.03861796855926514,1.7189536094665527,-0.2273295670747757,13.074860572814941,-0.5286033749580383,6.479975700378418,-1.1733291149139404,-9.421605110168457,0.08720149099826813,3.0813024044036865,0.6240333318710327,0.4337504506111145
S,10,0.03991262499999948,0.5467906594276428,29.632286071777344,-0.08548108488321304,0.8592517375946045,-0.8526248931884766,-5.780601501464844,0.5691292881965637,-2.4865896701812744,0.8529220819473267,5.347280979156494,-1.8397669792175293,0.8447818160057068,0.19278675317764282,0.21677100658416748,-0.11964091658592224,-30.860023498535156,0.03861796855926514,1.7089110612869263,-0.2273295670747757,13.095512390136719,-0.5286033749580383,6.469995975494385,-1.1733291149139404,-9.431397438049316,0.08720149099826813,3.0708587169647217,0.6240333318710327,0.4300491511821747
S,10,0.045680709000009756,0.5467906594276428,29.622175216674805,-0.08549066632986069,0.8804244995117188,-0.8525066375732422,-5.780601501464844,0.569122850894928,-2.4553027153015137,0.8530882596969604,5.389206409454346,-1.8397669792175293,0.8346565365791321,0.19273726642131805,0.23281000554561615,-0.11964091658592224,-30.888992309570312,0.03861796855926514,1.6988683938980103,-0.2273295670747757,13.074860572814941,-0.5286033749580383,6.519890785217285,-1.1733323335647583,-9.382440567016602,0.08720149099826813,3.0708587169647217,0.6240333318710327,0.4312829375267029
