# onset_abs=1761940332.475327,offset_abs=1761940334.483750,duration_s=2.008423,session_dir=session_20251031_144811
trial_id,task_id,rep_idx,t_rel,t_abs,Right_shoulder_elevation_degree,Right_shoulder_elevation_torque_nm,Right_shoulder_protraction_degree,Right_shoulder_protraction_torque_nm,Right_shoulder_abduction_degree,Right_shoulder_abduction_torque_nm,Right_shoulder_rotation_degree,Right_shoulder_rotation_torque_nm,Right_shoulder_flexion_degree,Right_shoulder_flexion_torque_nm,Right_elbow_flexion_degree,Right_elbow_flexion_torque_nm,Right_wrist_pronation_degree,Right_wrist_pronation_torque_nm,Left_shoulder_elevation_degree,Left_shoulder_elevation_torque_nm,Left_shoulder_protraction_degree,Left_shoulder_protraction_torque_nm,Left_shoulder_abduction_degree,Left_shoulder_abduction_torque_nm,Left_shoulder_rotation_degree,Left_shoulder_rotation_torque_nm,Left_shoulder_flexion_degree,Left_shoulder_flexion_torque_nm,Left_elbow_flexion_degree,Left_elbow_flexion_torque_nm,Left_wrist_pronation_degree,Left_wrist_pronation_torque_nm
4,1,4,0.002965,1761940332.478292,-1.0585331709433348,30.80484390258789,-5.710695459343493,1.642646074295044,7.414858575573564,-15.374861717224121,-54.78993930130005,-6.439146041870117,-37.40571511924267,-4.033581256866455,-29.273678740417957,-0.18798400461673737,59.090876808571814,0.04527714475989342,-3.954713386899233,-30.26132583618164,1.3189091465502978,1.9599772691726685,-0.5648805919205769,12.145540237426758,-27.010081523108482,5.871262073516846,-48.284564281368255,-8.138932228088379,22.679270465272666,3.2484049797058105,-13.272907308098674,0.4115426242351532
4,1,4,0.005374,1761940332.480701,-1.0585331709433348,30.80484390258789,-5.710695459343493,1.6532325744628906,7.415042136973143,-15.343472480773926,-54.78993930130005,-6.4495744705200195,-37.40571511924267,-4.044062614440918,-29.273678740417957,-0.19810916483402252,59.090876808571814,0.04651091247797012,-3.954713386899233,-30.26132583618164,1.3189091465502978,1.9599772691726685,-0.5648805919205769,12.145540237426758,-27.010081523108482,5.861283302307129,-48.284929696619514,-8.148723602294922,22.679270465272666,3.2588491439819336,-13.272907308098674,0.4103088676929474
4,1,4,0.010694,1761940332.486021,-1.0585331709433348,30.81495475769043,-5.71051232483089,1.642646074295044,7.415042136973143,-15.406249046325684,-54.78975488612652,-6.4495744705200195,-37.40571511924267,-4.044062614440918,-29.27411587268114,-0.20823432505130768,59.090876808571814,0.04774468392133713,-3.9545302523866295,-30.251670837402344,1.3189091465502978,1.949934720993042,-0.5652468075849116,12.145540237426758,-27.010081523108482,5.851304531097412,-48.284929696619514,-8.138932228088379,22.679270465272666,3.2692928314208984,-13.272907308098674,0.40537378191947937
4,1,4,0.015350,1761940332.490677,-1.0585331709433348,30.81495475769043,-5.71051232483089,1.642646074295044,7.415042136973143,-15.406249046325684,-54.78975488612652,-6.470432758331299,-37.40571511924267,-4.054543972015381,-29.273678740417957,-0.1778588593006134,59.090876808571814,0.04651091247797012,-3.954713386899233,-30.27098274230957,1.3189091465502978,1.9599772691726685,-0.5650636730723083,12.145540237426758,-27.010081523108482,5.871262073516846,-48.28511411179304,-8.129140853881836,22.679270465272666,3.2692928314208984,-13.272907308098674,0.4066075384616852
4,1,4,0.021137,1761940332.496464,-1.0585331709433348,30.794734954833984,-5.710695459343493,1.610886812210083,7.415042136973143,-15.406249046325684,-54.78975488612652,-6.439146041870117,-37.40571511924267,-4.033581256866455,-29.27411587268114,-0.18798400461673737,59.08945612871647,0.04774468392133713,-3.9545302523866295,-30.251670837402344,1.3189091465502978,1.939892053604126,-0.5648805919205769,12.12488842010498,-27.010081523108482,5.8912200927734375,-48.28529852696657,-8.129140853881836,22.679270465272666,3.2901806831359863,-13.272907308098674,0.4090751111507416
4,1,4,0.026019,1761940332.501346,-1.0585331709433348,30.774518966674805,-5.710695459343493,1.6214733123779297,7.415042136973143,-15.416711807250977,-54.78993930130005,-6.460003852844238,-37.40571511924267,-4.023099422454834,-29.27454958984852,-0.16773369908332825,59.08945612871647,0.04651091247797012,-3.9545302523866295,-30.26132583618164,1.3189091465502978,1.939892053604126,-0.5648805919205769,12.135213851928711,-27.010081523108482,5.841325759887695,-48.285479527044295,-8.138932228088379,22.679270465272666,3.2901806831359863,-13.272907308098674,0.40537378191947937
4,1,4,0.033296,1761940332.508623,-1.0585331709433348,30.774518966674805,-5.710695459343493,1.5897141695022583,7.41522484459877,-15.406249046325684,-54.78975488612652,-6.460003852844238,-37.40571511924267,-4.044062614440918,-29.27411587268114,-0.16773369908332825,59.08945612871647,0.04527714475989342,-3.954713386899233,-30.232357025146484,1.3189091465502978,1.9800626039505005,-0.5650636730723083,12.12488842010498,-27.010081523108482,5.871262073516846,-48.28566394221782,-8.129140853881836,22.679270465272666,3.2692928314208984,-13.272907308098674,0.4066075384616852
4,1,4,0.035756,1761940332.511083,-1.0585331709433348,30.7644100189209,-5.710695459343493,1.642646074295044,7.415408405998349,-15.406249046325684,-54.78957047095299,-6.480861663818359,-37.40571511924267,-4.044062614440918,-29.27411587268114,-0.20823432505130768,59.08945612871647,0.04651091247797012,-3.954713386899233,-30.222702026367188,1.3189091465502978,1.9599772691726685,-0.5650636730723083,12.114563941955566,-27.01026423073411,5.851304531097412,-48.28566394221782,-8.158515930175781,22.678835040557384,3.2692928314208984,-13.272907308098674,0.40537378191947937
4,1,4,0.040404,1761940332.515731,-1.0585331709433348,30.70376205444336,-5.71051232483089,1.642646074295044,7.415408405998349,-15.427173614501953,-54.78957047095299,-6.470432758331299,-37.40571511924267,-4.023099422454834,-29.27411587268114,-0.18798400461673737,59.08945612871647,0.04404337704181671,-3.954713386899233,-30.232357025146484,1.3189091465502978,1.949934720993042,-0.5648805919205769,12.10423755645752,-27.01026423073411,5.8912200927734375,-48.28566394221782,-8.129140853881836,22.678835040557384,3.2692928314208984,-13.272907308098674,0.40290623903274536
4,1,4,0.045891,1761940332.521218,-1.0585331709433348,30.72397804260254,-5.71051232483089,1.6320598125457764,7.415408405998349,-15.427173614501953,-54.78975488612652,-6.491291046142578,-37.40571511924267,-4.023099422454834,-29.27411587268114,-0.18798400461673737,59.08945612871647,0.04527714475989342,-3.954713386899233,-30.242013931274414,1.3189091465502978,1.9599772691726685,-0.5648805919205769,12.12488842010498,-27.01026423073411,5.881241321563721,-48.285844942295554,-8.148723602294922,22.678399615842103,3.311068296432495,-13.272907308098674,0.40290623903274536
