# onset_abs=1761940337.182102,offset_abs=1761940339.058811,duration_s=1.876709,session_dir=session_20251031_144811
trial_id,task_id,rep_idx,t_rel,t_abs,Right_shoulder_elevation_degree,Right_shoulder_elevation_torque_nm,Right_shoulder_protraction_degree,Right_shoulder_protraction_torque_nm,Right_shoulder_abduction_degree,Right_shoulder_abduction_torque_nm,Right_shoulder_rotation_degree,Right_shoulder_rotation_torque_nm,Right_shoulder_flexion_degree,Right_shoulder_flexion_torque_nm,Right_elbow_flexion_degree,Right_elbow_flexion_torque_nm,Right_wrist_pronation_degree,Right_wrist_pronation_torque_nm,Left_shoulder_elevation_degree,Left_shoulder_elevation_torque_nm,Left_shoulder_protraction_degree,Left_shoulder_protraction_torque_nm,Left_shoulder_abduction_degree,Left_shoulder_abduction_torque_nm,Left_shoulder_rotation_degree,Left_shoulder_rotation_torque_nm,Left_shoulder_flexion_degree,Left_shoulder_flexion_torque_nm,Left_elbow_flexion_degree,Left_elbow_flexion_torque_nm,Left_wrist_pronation_degree,Left_wrist_pronation_torque_nm
5,1,5,0.002363,1761940337.184465,-1.1380009562473745,30.673433303833008,-7.550723039576411,2.404867649078369,7.620120347678661,-15.500411033630371,-55.65328235127926,-6.68943977355957,-35.98628177386522,-3.8658788204193115,-24.81605663756132,0.15627126395702362,59.728789384388925,0.03910830244421959,-3.95654430513829,-30.3675479888916,1.3317265347193927,2.020233392715454,-0.5672609670583159,12.176517486572266,-27.001475481677055,5.851304531097412,-48.70186166810989,-8.187889099121094,21.95743532511592,3.3006248474121094,-13.272907308098674,0.4140101671218872
5,1,5,0.006994,1761940337.189096,-1.1376346872221679,30.663326263427734,-7.546877641698718,2.3942813873291016,7.620303055304289,-15.458561897277832,-55.65328235127926,-6.71029806137085,-35.98628177386522,-3.8658788204193115,-24.817362911707164,0.11577064543962479,59.728789384388925,0.03910830244421959,-3.95654430513829,-30.357892990112305,1.3317265347193927,2.010190486907959,-0.5672609670583159,12.155866622924805,-27.001475481677055,5.841325759887695,-48.70186166810989,-8.168306350708008,21.95743532511592,3.3006248474121094,-13.272907308098674,0.4115426242351532
5,1,5,0.012743,1761940337.194845,-1.1372685249187051,30.663326263427734,-7.543948343271017,2.351935625076294,7.620303055304289,-15.479486465454102,-55.65328235127926,-6.668581962585449,-35.98646277394295,-3.886841297149658,-24.819102903020383,0.1360209435224533,59.728789384388925,0.040342070162296295,-3.95654430513829,-30.32892417907715,1.3317265347193927,2.010190486907959,-0.5672609670583159,12.155866622924805,-27.001475481677055,5.841325759887695,-48.70186166810989,-8.17809772491455,21.95743532511592,3.3006248474121094,-13.272907308098674,0.4090751111507416
5,1,5,0.017364,1761940337.199466,-1.137085390406102,30.622894287109375,-7.539920237767697,2.3942813873291016,7.620120347678661,-15.489949226379395,-55.65328235127926,-6.68943977355957,-35.986647189116475,-3.8553972244262695,-24.8208428943336,0.1360209435224533,59.728789384388925,0.0415758416056633,-3.95654430513829,-30.348236083984375,1.3317265347193927,1.990105152130127,-0.5672609670583159,12.166192054748535,-27.001475481677055,5.881241321563721,-48.70186166810989,-8.20747184753418,21.95743532511592,3.2901806831359863,-13.272907308098674,0.4103088676929474
5,1,5,0.027463,1761940337.209565,-1.136536093590036,30.643110275268555,-7.535525009465218,2.3942813873291016,7.620120347678661,-15.458561897277832,-55.65328235127926,-6.699868679046631,-35.986647189116475,-3.8763601779937744,-24.822584593194723,0.15627126395702362,59.728789384388925,0.042809609323740005,-3.95654430513829,-30.338579177856445,1.3317265347193927,1.9800626039505005,-0.5672609670583159,12.166192054748535,-27.001475481677055,5.841325759887695,-48.70186166810989,-8.187889099121094,21.95743532511592,3.311068296432495,-13.272907308098674,0.4115426242351532
5,1,5,0.032134,1761940337.214236,-1.1363529590774328,30.622894287109375,-7.532961980062723,2.320176362991333,7.620120347678661,-15.489949226379395,-55.65328235127926,-6.68943977355957,-35.986647189116475,-3.8553972244262695,-24.82432458450794,0.14614611864089966,59.728789384388925,0.04527714475989342,-3.95654430513829,-30.37720489501953,1.3317265347193927,1.990105152130127,-0.5672609670583159,12.135213851928711,-27.001475481677055,5.861283302307129,-48.70204608328343,-8.187889099121094,21.95743532511592,3.2692928314208984,-13.272907308098674,0.4115426242351532
5,1,5,0.036330,1761940337.218432,-1.1361698245648295,30.622894287109375,-7.52911658218503,2.3413493633270264,7.620120347678661,-15.500411033630371,-55.65309793610573,-6.668581962585449,-35.986647189116475,-3.8763601779937744,-24.82562915110588,0.15627126395702362,59.728789384388925,0.04774468392133713,-3.95654430513829,-30.338579177856445,1.3317265347193927,2.010190486907959,-0.5672609670583159,12.166192054748535,-27.001475481677055,5.851304531097412,-48.70204608328343,-8.187889099121094,21.95743532511592,3.3006248474121094,-13.272907308098674,0.40537378191947937
5,1,5,0.042073,1761940337.224175,-1.1358036622613668,30.65321922302246,-7.52490491528213,2.373108386993408,7.620120347678661,-15.469024658203125,-55.65309793610573,-6.71029806137085,-35.98646277394295,-3.8344342708587646,-24.8273691424191,0.17652156949043274,59.728789384388925,0.051445990800857544,-3.95654430513829,-30.3675479888916,1.3317265347193927,2.010190486907959,-0.5672609670583159,12.166192054748535,-27.001475481677055,5.861283302307129,-48.70204608328343,-8.17809772491455,21.95743532511592,3.2797367572784424,-13.272907308098674,0.4090751111507416
5,1,5,0.046714,1761940337.228816,-1.1356205277487637,30.592567443847656,-7.521609347829223,2.3307626247406006,7.620120347678661,-15.479486465454102,-55.65309793610573,-6.71029806137085,-35.98646277394295,-3.8658788204193115,-24.829110841280222,0.1866467297077179,59.72737553472519,0.05514729768037796,-3.95654430513829,-30.348236083984375,1.3317265347193927,1.9700199365615845,-0.5672609670583159,12.135213851928711,-27.001475481677055,5.851304531097412,-48.70186166810989,-8.168306350708008,21.95743532511592,3.311068296432495,-13.272907308098674,0.40414002537727356
5,1,5,0.052548,1761940337.234650,-1.1356205277487637,30.57235336303711,-7.517763949951529,2.3095901012420654,7.619936786279082,-15.510873794555664,-55.65309793610573,-6.68943977355957,-35.986647189116475,-3.8553972244262695,-24.831286257308722,0.19677187502384186,59.72737553472519,0.051445990800857544,-3.95654430513829,-30.348236083984375,1.3317265347193927,1.990105152130127,-0.5670778325457125,12.145540237426758,-27.001475481677055,5.861283302307129,-48.70204608328343,-8.148723602294922,21.95743532511592,3.311068296432495,-13.272907308098674,0.40167245268821716
