subject,rep_idx,t_rel_sec,ch_0,ch_1,ch_2,ch_3,ch_4,ch_5,ch_6,ch_7,ch_8,ch_9,ch_10,ch_11,ch_12,ch_13,ch_14,ch_15,ch_16,ch_17,ch_18,ch_19,ch_20,ch_21,ch_22,ch_23,ch_24,ch_25,ch_26,ch_27
S,8,0.0008693750000361433,0.206499382853508,31.14852523803711,-0.12625940144062042,1.8120285272598267,-0.6710910201072693,-16.379276275634766,-0.16241341829299927,-6.355714797973633,0.11758282780647278,4.288658142089844,-0.6367159485816956,-2.1623892784118652,0.25800567865371704,-0.16569730639457703,-0.08976344764232635,-30.802085876464844,0.03694656863808632,1.5683138370513916,-0.1032337173819542,12.517268180847168,-0.5743927359580994,5.731557846069336,-1.0450276136398315,-8.520796775817871,0.15169702470302582,2.809760808944702,-0.31562891602516174,0.3708282709121704
S,8,0.0043872920000467275,0.20340266823768616,31.38101577758789,-0.12606126070022583,1.9284790754318237,-0.6677865982055664,-16.473440170288086,-0.1621289849281311,-6.324428081512451,0.11371591687202454,3.9742162227630615,-0.6269348859786987,-1.9396358728408813,0.25800567865371704,-0.10524263978004456,-0.08976025134325027,-30.782773971557617,0.0369497649371624,1.5883991718292236,-0.10323690623044968,12.496617317199707,-0.5743831396102905,5.701621055603027,-1.0450276136398315,-8.511004447937012,0.15169702470302582,2.820204734802246,-0.31562891602516174,0.3708282709121704
S,8,0.009650000000021919,0.200277179479599,31.63372230529785,-0.12586632370948792,1.8861336708068848,-0.6644821166992188,-16.410663604736328,-0.16181580722332,-5.938558578491211,0.10994807630777359,4.173362731933594,-0.6174652576446533,-2.2433903217315674,0.25800567865371704,-0.19160646200180054,-0.08976025134325027,-30.811742782592773,0.0369497649371624,1.6084843873977661,-0.10323690623044968,12.4656400680542,-0.5743767619132996,5.6916422843933105,-1.0450276136398315,-8.501214027404785,0.15169702470302582,2.820204734802246,-0.31562891602516174,0.3658931851387024
S,8,0.015271083000016006,0.19707179069519043,31.532638549804688,-0.1256394237279892,1.7696831226348877,-0.6611776947975159,-16.274648666381836,-0.16157612204551697,-6.355714797973633,0.10616425424814224,4.1943254470825195,-0.6079424023628235,-2.142138957977295,0.25800567865371704,-0.17680123448371887,-0.08976344764232635,-30.8310546875,0.03694337233901024,1.6084843873977661,-0.10322412848472595,12.48629093170166,-0.5743767619132996,5.701621055603027,-1.0450308322906494,-8.45225715637207,0.15170462429523468,2.809760808944702,-0.31562891602516174,0.3634256422519684
S,8,0.019919624999999996,0.19383445382118225,31.128307342529297,-0.1253773719072342,1.9919977188110352,-0.6577070355415344,-16.567604064941406,-0.1613396257162094,-6.804157733917236,0.10210560262203217,4.257214546203613,-0.5984651446342468,-1.9700112342834473,0.25800567865371704,-0.07809973508119583,-0.08975385874509811,-30.802085876464844,0.03694017603993416,1.5883991718292236,-0.10321134328842163,12.4656400680542,-0.5743767619132996,5.701621055603027,-1.0450340509414673,-8.491422653198242,0.15170462429523468,2.7784292697906494,-0.31562891602516174,0.36095812916755676
S,8,0.024108583000042927,0.1906898021697998,30.93625259399414,-0.12515047192573547,2.1084482669830322,-0.6544281840324402,-16.818706512451172,-0.16095294058322906,-6.564292907714844,0.09827384352684021,4.665989398956299,-0.5891473293304443,-2.4560184478759766,0.25800567865371704,-0.1607622355222702,-0.08975385874509811,-30.792428970336914,0.03694017603993416,1.59844172000885,-0.10320814698934555,12.527593612670898,-0.5743831396102905,5.711599826812744,-1.0450340509414673,-8.471839904785156,0.15170462429523468,2.7784292697906494,-0.31562891602516174,0.36095812916755676
S,8,0.02958070800002588,0.1876378208398819,31.34058380126953,-0.12495871633291245,1.8861336708068848,-0.6510821580886841,-16.682693481445312,-0.16055026650428772,-6.762442588806152,0.09434940665960312,4.540212631225586,-0.5796852707862854,-2.4357686042785645,0.25800567865371704,-0.24219101667404175,-0.08976344764232635,-30.811742782592773,0.03694017603993416,1.59844172000885,-0.10322732478380203,12.537919998168945,-0.5743863582611084,5.701621055603027,-1.0450308322906494,-8.462047576904297,0.15170462429523468,2.7993171215057373,-0.31562891602516174,0.3683607280254364
S,8,0.03536579200005008,0.18457624316215515,31.562963485717773,-0.1247190311551094,1.822615146636963,-0.647720217704773,-16.72454261779785,-0.1601092517375946,-7.023165225982666,0.09034507721662521,4.141919136047363,-0.570071280002594,-2.010511875152588,0.25800567865371704,-0.07563218474388123,-0.08976344764232635,-30.82139778137207,0.03694337233901024,1.5883991718292236,-0.10324329882860184,12.475964546203613,-0.5743895173072815,5.731557846069336,-1.0450308322906494,-8.511004447937012,0.15170462429523468,2.7993171215057373,-0.31562891602516174,0.37452957034111023
S,8,0.040020125000012285,0.181466743350029,31.44166374206543,-0.12441543489694595,1.9284790754318237,-0.6443646550178528,-16.881484985351562,-0.15958833694458008,-6.543435573577881,0.08636312186717987,3.9637348651885986,-0.5607079267501831,-2.0003867149353027,0.25800567865371704,-0.12991800904273987,-0.08975385874509811,-30.802085876464844,0.03694656863808632,1.6185270547866821,-0.10324010252952576,12.517268180847168,-0.5743831396102905,5.711599826812744,-1.0450308322906494,-8.520796775817871,0.15170462429523468,2.7993171215057373,-0.31562891602516174,0.3732958137989044
S,8,0.04437108300004411,0.17522534728050232,31.653940200805664,-0.12377627193927765,1.6955780982971191,-0.6375959515571594,-16.536216735839844,-0.15877021849155426,-7.158740520477295,0.07855580002069473,4.005660533905029,-0.5424596667289734,-1.980136513710022,0.25800567865371704,-0.12498293817043304,-0.08976025134325027,-30.869680404663086,0.03694337233901024,1.6084843873977661,-0.10323052108287811,12.517268180847168,-0.5743895173072815,5.711599826812744,-1.0450276136398315,-8.501214027404785,0.15169702470302582,2.7888729572296143,-0.31562891602516174,0.37206199765205383
